"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell290","SeuratProject",74199,9078,"Cell290","Batch1","Group1",74450.0461136341,"2","2"
"Cell291","SeuratProject",75240,9019,"Cell291","Batch1","Group1",75314.1621645241,"1","1"
"Cell292","SeuratProject",69064,8859,"Cell292","Batch1","Group1",69419.3296364553,"2","2"
"Cell293","SeuratProject",38668,6563,"Cell293","Batch1","Group3",38240.2031336601,"3","3"
"Cell294","SeuratProject",52293,7574,"Cell294","Batch1","Group1",52221.6711851389,"2","2"
"Cell295","SeuratProject",50166,7587,"Cell295","Batch1","Group3",50083.7263732004,"3","3"
"Cell296","SeuratProject",57360,8006,"Cell296","Batch1","Group3",57392.305512784,"3","3"
"Cell297","SeuratProject",65813,8529,"Cell297","Batch1","Group1",65459.6805877103,"2","2"
"Cell298","SeuratProject",77237,9161,"Cell298","Batch1","Group1",78155.8131965517,"1","1"
"Cell299","SeuratProject",60755,8230,"Cell299","Batch1","Group1",60511.3728638678,"0","0"
"Cell300","SeuratProject",62244,8273,"Cell300","Batch1","Group4",62266.7608911312,"2","2"
"Cell301","SeuratProject",49637,7433,"Cell301","Batch1","Group2",50232.985039094,"0","0"
"Cell302","SeuratProject",75578,9067,"Cell302","Batch1","Group1",75680.6965094166,"2","2"
"Cell303","SeuratProject",54684,7966,"Cell303","Batch1","Group1",54541.5364851724,"1","1"
"Cell304","SeuratProject",73131,8968,"Cell304","Batch1","Group3",73268.3608534686,"3","3"
"Cell305","SeuratProject",81620,9467,"Cell305","Batch1","Group2",82086.065368388,"0","0"
"Cell306","SeuratProject",51618,7770,"Cell306","Batch1","Group1",51417.538717686,"0","0"
"Cell307","SeuratProject",105095,10451,"Cell307","Batch1","Group2",105244.991757519,"0","0"
"Cell308","SeuratProject",63046,8349,"Cell308","Batch1","Group3",62417.6575440664,"3","3"
"Cell309","SeuratProject",69608,8712,"Cell309","Batch1","Group1",70404.2355989682,"2","2"
"Cell310","SeuratProject",48929,7419,"Cell310","Batch1","Group1",49022.8508985445,"0","0"
"Cell311","SeuratProject",74881,9010,"Cell311","Batch1","Group2",74289.8606220814,"1","1"
"Cell312","SeuratProject",65032,8631,"Cell312","Batch1","Group3",65335.8047717575,"3","3"
"Cell313","SeuratProject",54816,7913,"Cell313","Batch1","Group3",55029.771997952,"3","3"
"Cell314","SeuratProject",55822,7886,"Cell314","Batch1","Group2",56181.2184115728,"1","1"
"Cell315","SeuratProject",52660,7779,"Cell315","Batch1","Group1",53379.6418020459,"2","2"
"Cell316","SeuratProject",83554,9539,"Cell316","Batch1","Group2",83101.603990985,"0","0"
"Cell317","SeuratProject",61633,8289,"Cell317","Batch1","Group3",62212.2288573527,"3","3"
"Cell318","SeuratProject",68921,8790,"Cell318","Batch1","Group4",68715.5847507208,"2","2"
"Cell319","SeuratProject",54965,7970,"Cell319","Batch1","Group4",54954.6463122643,"0","0"
"Cell320","SeuratProject",62658,8343,"Cell320","Batch1","Group1",62584.3564880116,"1","1"
"Cell321","SeuratProject",61661,8313,"Cell321","Batch1","Group2",61365.8129564012,"0","0"
"Cell322","SeuratProject",64445,8498,"Cell322","Batch1","Group3",64849.0798261987,"3","3"
"Cell323","SeuratProject",51214,7530,"Cell323","Batch1","Group3",51666.3280214538,"3","3"
"Cell324","SeuratProject",53286,7798,"Cell324","Batch1","Group1",52719.089680635,"2","2"
"Cell325","SeuratProject",40089,6657,"Cell325","Batch1","Group1",40177.6927200949,"2","2"
"Cell326","SeuratProject",49711,7568,"Cell326","Batch1","Group1",49516.2929026763,"1","1"
"Cell327","SeuratProject",66273,8576,"Cell327","Batch1","Group1",65705.3000366829,"2","2"
"Cell328","SeuratProject",58126,8049,"Cell328","Batch1","Group2",58071.3335835056,"1","1"
"Cell329","SeuratProject",58514,8073,"Cell329","Batch1","Group4",59530.6693200768,"0","0"
"Cell330","SeuratProject",62895,8352,"Cell330","Batch1","Group1",62453.8010734963,"2","2"
"Cell331","SeuratProject",56449,7980,"Cell331","Batch1","Group2",55854.4222262851,"0","0"
"Cell332","SeuratProject",53734,7739,"Cell332","Batch1","Group1",53751.0712205392,"1","1"
"Cell333","SeuratProject",65929,8515,"Cell333","Batch1","Group1",65686.4397333566,"0","0"
"Cell334","SeuratProject",46273,7314,"Cell334","Batch1","Group1",46450.6453882533,"2","2"
"Cell335","SeuratProject",69651,8767,"Cell335","Batch1","Group3",69494.0132496759,"3","3"
"Cell336","SeuratProject",73670,9001,"Cell336","Batch1","Group1",73286.8915281151,"1","1"
"Cell337","SeuratProject",55728,7865,"Cell337","Batch1","Group1",55131.0840583882,"1","1"
"Cell338","SeuratProject",75755,9098,"Cell338","Batch1","Group1",76492.6224165042,"1","1"
"Cell339","SeuratProject",67679,8660,"Cell339","Batch1","Group3",67646.9874132226,"3","3"
"Cell340","SeuratProject",61271,8347,"Cell340","Batch1","Group4",61104.782133984,"2","2"
"Cell341","SeuratProject",45894,7220,"Cell341","Batch1","Group1",46157.3122043621,"2","2"
"Cell342","SeuratProject",49781,7544,"Cell342","Batch1","Group1",50311.2544436972,"1","1"
"Cell343","SeuratProject",65860,8595,"Cell343","Batch1","Group2",65977.2520827987,"0","0"
"Cell344","SeuratProject",68957,8690,"Cell344","Batch1","Group1",68697.9358855614,"1","1"
"Cell345","SeuratProject",68272,8783,"Cell345","Batch1","Group1",68444.8481135276,"2","2"
"Cell346","SeuratProject",50129,7509,"Cell346","Batch1","Group3",50085.9765024971,"3","3"
"Cell347","SeuratProject",54813,7837,"Cell347","Batch1","Group3",54833.6147677961,"3","3"
"Cell348","SeuratProject",58869,8076,"Cell348","Batch1","Group1",58890.7678455983,"1","1"
"Cell349","SeuratProject",75547,9054,"Cell349","Batch1","Group1",75511.2794907779,"1","1"
"Cell350","SeuratProject",75560,9111,"Cell350","Batch1","Group1",75629.1941957538,"2","2"
"Cell351","SeuratProject",44342,7104,"Cell351","Batch1","Group3",44478.8158936573,"0","0"
"Cell352","SeuratProject",61853,8354,"Cell352","Batch1","Group4",61410.4490113352,"1","1"
"Cell353","SeuratProject",76298,9240,"Cell353","Batch1","Group3",76534.0345452905,"3","3"
"Cell354","SeuratProject",50781,7479,"Cell354","Batch1","Group2",50233.8385778559,"0","0"
"Cell355","SeuratProject",51202,7674,"Cell355","Batch1","Group3",50836.0808845904,"3","3"
"Cell356","SeuratProject",43109,7010,"Cell356","Batch1","Group3",43361.321076136,"3","3"
"Cell357","SeuratProject",48219,7445,"Cell357","Batch1","Group1",48013.5656434711,"2","2"
"Cell358","SeuratProject",48910,7528,"Cell358","Batch1","Group4",48984.9651339244,"0","0"
"Cell359","SeuratProject",80855,9411,"Cell359","Batch1","Group3",80549.2007524959,"3","3"
"Cell360","SeuratProject",50635,7621,"Cell360","Batch1","Group1",51252.5571662032,"1","1"
"Cell361","SeuratProject",66779,8661,"Cell361","Batch1","Group1",66708.4550924348,"2","2"
"Cell362","SeuratProject",44727,7082,"Cell362","Batch1","Group2",44578.6215985015,"0","0"
"Cell363","SeuratProject",59808,8243,"Cell363","Batch1","Group1",60005.0797906063,"2","2"
"Cell364","SeuratProject",89362,9775,"Cell364","Batch1","Group2",89721.2577354892,"0","0"
"Cell365","SeuratProject",64827,8555,"Cell365","Batch1","Group2",64361.0020427556,"0","0"
"Cell366","SeuratProject",50920,7644,"Cell366","Batch1","Group1",49964.7566096545,"1","1"
"Cell367","SeuratProject",93678,9936,"Cell367","Batch1","Group2",94338.2374876424,"0","0"
"Cell368","SeuratProject",60552,8251,"Cell368","Batch1","Group2",61247.199386051,"3","3"
"Cell369","SeuratProject",74987,9068,"Cell369","Batch1","Group4",75266.2339189783,"3","3"
"Cell370","SeuratProject",62650,8313,"Cell370","Batch1","Group1",62848.702847736,"1","1"
"Cell371","SeuratProject",46083,7182,"Cell371","Batch1","Group2",45956.4322561991,"3","3"
"Cell372","SeuratProject",64500,8421,"Cell372","Batch1","Group4",64385.6887676876,"0","0"
"Cell373","SeuratProject",88139,9701,"Cell373","Batch1","Group4",87241.5258217171,"0","0"
"Cell374","SeuratProject",50304,7489,"Cell374","Batch1","Group1",50080.781258238,"1","1"
"Cell375","SeuratProject",45479,7129,"Cell375","Batch1","Group3",45740.0964218291,"3","3"
"Cell376","SeuratProject",56360,8042,"Cell376","Batch1","Group4",56736.413668501,"0","0"
"Cell377","SeuratProject",66175,8542,"Cell377","Batch1","Group1",65622.402225943,"2","2"
"Cell378","SeuratProject",68119,8704,"Cell378","Batch1","Group1",68450.5640105016,"2","2"
"Cell379","SeuratProject",40822,6810,"Cell379","Batch1","Group1",40983.1599742063,"1","1"
"Cell380","SeuratProject",58663,8207,"Cell380","Batch1","Group4",59207.1108447178,"1","1"
"Cell381","SeuratProject",75785,9106,"Cell381","Batch1","Group2",76474.7344043382,"0","0"
"Cell382","SeuratProject",63497,8445,"Cell382","Batch1","Group1",63613.1443152216,"2","2"
"Cell383","SeuratProject",74180,8985,"Cell383","Batch1","Group1",73407.7162322548,"2","2"
"Cell384","SeuratProject",66988,8803,"Cell384","Batch1","Group1",67652.8894666475,"2","2"
"Cell385","SeuratProject",88818,9716,"Cell385","Batch1","Group1",88299.5820506077,"2","2"
"Cell386","SeuratProject",70744,8741,"Cell386","Batch1","Group2",69515.4199395029,"0","0"
"Cell387","SeuratProject",46994,7332,"Cell387","Batch1","Group1",47308.4046621344,"2","2"
"Cell388","SeuratProject",61830,8329,"Cell388","Batch1","Group4",61795.0635526202,"0","0"
"Cell389","SeuratProject",73315,8982,"Cell389","Batch1","Group4",73181.4715515569,"3","3"
"Cell390","SeuratProject",56946,8051,"Cell390","Batch1","Group1",56575.8723547947,"2","2"
"Cell391","SeuratProject",58855,8095,"Cell391","Batch1","Group3",58625.0100874628,"3","3"
"Cell392","SeuratProject",63451,8446,"Cell392","Batch1","Group1",63810.3475471495,"1","1"
"Cell393","SeuratProject",76393,9096,"Cell393","Batch1","Group3",75836.9401257617,"3","3"
"Cell394","SeuratProject",60531,8262,"Cell394","Batch1","Group3",59903.1890955962,"0","0"
"Cell395","SeuratProject",75194,9060,"Cell395","Batch1","Group1",75096.098698759,"2","2"
"Cell396","SeuratProject",60228,8281,"Cell396","Batch1","Group2",60024.5004901177,"0","0"
"Cell397","SeuratProject",91206,9763,"Cell397","Batch1","Group1",91783.9910929374,"1","1"
"Cell398","SeuratProject",67428,8711,"Cell398","Batch1","Group1",67175.0936355991,"1","1"
"Cell399","SeuratProject",53871,7840,"Cell399","Batch1","Group2",53664.988011829,"0","0"
"Cell400","SeuratProject",54693,7804,"Cell400","Batch1","Group1",54436.8591394549,"1","1"
"Cell401","SeuratProject",63652,8398,"Cell401","Batch1","Group1",63836.5618232869,"2","2"
"Cell402","SeuratProject",72939,8916,"Cell402","Batch1","Group3",72865.898650051,"3","3"
"Cell403","SeuratProject",62800,8347,"Cell403","Batch1","Group1",64182.858534082,"2","2"
"Cell404","SeuratProject",53647,7820,"Cell404","Batch1","Group1",53760.5905533076,"1","1"
"Cell405","SeuratProject",74741,9062,"Cell405","Batch1","Group4",74114.9698144773,"3","3"
"Cell406","SeuratProject",67133,8566,"Cell406","Batch1","Group4",66235.6678421923,"0","0"
"Cell407","SeuratProject",55179,7884,"Cell407","Batch1","Group1",55094.071599648,"1","1"
"Cell408","SeuratProject",45525,7226,"Cell408","Batch1","Group1",46458.9774477308,"1","1"
"Cell409","SeuratProject",61302,8263,"Cell409","Batch1","Group2",61767.4268668613,"2","2"
"Cell410","SeuratProject",58694,8114,"Cell410","Batch1","Group1",58725.0870415553,"2","2"
"Cell411","SeuratProject",85199,9551,"Cell411","Batch1","Group3",84711.0698931767,"3","3"
"Cell412","SeuratProject",85786,9575,"Cell412","Batch1","Group2",85970.9204191474,"0","0"
"Cell413","SeuratProject",63926,8494,"Cell413","Batch1","Group2",64114.6860528537,"1","1"
"Cell414","SeuratProject",57049,7983,"Cell414","Batch1","Group2",57049.8911465431,"3","3"
"Cell415","SeuratProject",50614,7662,"Cell415","Batch1","Group1",51212.399205307,"2","2"
"Cell416","SeuratProject",68386,8750,"Cell416","Batch1","Group4",68266.3395624154,"3","3"
"Cell417","SeuratProject",65735,8598,"Cell417","Batch1","Group3",65410.7354021864,"3","3"
"Cell418","SeuratProject",60826,8185,"Cell418","Batch1","Group4",60564.9369635073,"3","3"
"Cell419","SeuratProject",69332,8752,"Cell419","Batch1","Group1",69046.6187161655,"2","2"
"Cell420","SeuratProject",53129,7766,"Cell420","Batch1","Group2",53341.5229663853,"2","2"
"Cell421","SeuratProject",55923,7981,"Cell421","Batch1","Group3",55884.1385401837,"3","3"
"Cell422","SeuratProject",53965,7794,"Cell422","Batch1","Group1",53634.397415113,"2","2"
"Cell423","SeuratProject",60703,8257,"Cell423","Batch1","Group3",60492.3872171121,"3","3"
"Cell424","SeuratProject",42374,6939,"Cell424","Batch1","Group2",42333.0547642353,"0","0"
"Cell425","SeuratProject",77539,9277,"Cell425","Batch1","Group2",77563.5182649384,"0","0"
"Cell426","SeuratProject",53785,7760,"Cell426","Batch1","Group2",53570.5182927913,"0","0"
"Cell427","SeuratProject",51491,7680,"Cell427","Batch1","Group1",50977.0532697172,"1","1"
"Cell428","SeuratProject",60974,8287,"Cell428","Batch1","Group1",61045.687675629,"2","2"
"Cell429","SeuratProject",54257,7843,"Cell429","Batch1","Group3",54410.6111716069,"2","2"
"Cell430","SeuratProject",46900,7287,"Cell430","Batch1","Group2",46276.2028614492,"0","0"
"Cell431","SeuratProject",74897,9147,"Cell431","Batch1","Group1",74678.283181374,"2","2"
"Cell432","SeuratProject",44637,7100,"Cell432","Batch1","Group1",44150.9421483213,"2","2"
"Cell433","SeuratProject",66812,8592,"Cell433","Batch1","Group1",67272.0560852772,"2","2"
"Cell434","SeuratProject",65812,8554,"Cell434","Batch1","Group3",65967.4431696721,"3","3"
"Cell435","SeuratProject",61326,8312,"Cell435","Batch1","Group2",62304.7729476001,"3","3"
"Cell436","SeuratProject",65484,8535,"Cell436","Batch1","Group2",65043.7396562224,"0","0"
"Cell437","SeuratProject",54856,7784,"Cell437","Batch1","Group1",54443.9524392038,"1","1"
"Cell438","SeuratProject",65354,8491,"Cell438","Batch1","Group4",65189.7057309837,"0","0"
"Cell439","SeuratProject",52731,7752,"Cell439","Batch1","Group4",53229.3061159327,"2","2"
"Cell440","SeuratProject",67822,8649,"Cell440","Batch1","Group4",66833.29871219,"2","2"
"Cell441","SeuratProject",87737,9749,"Cell441","Batch1","Group1",87546.1091853891,"1","1"
"Cell442","SeuratProject",51998,7588,"Cell442","Batch1","Group1",51846.0795922954,"2","2"
"Cell443","SeuratProject",77202,9145,"Cell443","Batch1","Group1",77702.3318431704,"1","1"
"Cell444","SeuratProject",67462,8703,"Cell444","Batch1","Group4",66799.4989375668,"1","1"
"Cell445","SeuratProject",59393,8095,"Cell445","Batch1","Group3",59518.4621842488,"3","3"
"Cell446","SeuratProject",53848,7714,"Cell446","Batch1","Group1",53563.9377772184,"2","2"
"Cell447","SeuratProject",45827,7291,"Cell447","Batch1","Group1",46137.8224563356,"1","1"
"Cell448","SeuratProject",59113,8122,"Cell448","Batch1","Group3",59441.167465611,"0","0"
"Cell449","SeuratProject",64256,8519,"Cell449","Batch1","Group1",65192.5625861691,"2","2"
"Cell450","SeuratProject",57167,8148,"Cell450","Batch1","Group3",57457.4052635838,"3","3"
"Cell451","SeuratProject",53130,7804,"Cell451","Batch1","Group2",53469.9362703583,"0","0"
"Cell452","SeuratProject",93220,9873,"Cell452","Batch1","Group4",93476.1952004103,"2","2"
"Cell453","SeuratProject",60530,8314,"Cell453","Batch1","Group2",60969.8549233225,"0","0"
"Cell454","SeuratProject",68267,8710,"Cell454","Batch1","Group1",68318.1979343099,"1","1"
"Cell455","SeuratProject",56393,7979,"Cell455","Batch1","Group2",55917.0777018522,"0","0"
"Cell456","SeuratProject",52691,7661,"Cell456","Batch1","Group3",52960.1119718235,"3","3"
"Cell457","SeuratProject",50067,7549,"Cell457","Batch1","Group2",49424.8666340627,"0","0"
"Cell458","SeuratProject",50233,7543,"Cell458","Batch1","Group1",50859.3380787734,"2","2"
"Cell459","SeuratProject",62009,8274,"Cell459","Batch1","Group4",62075.7157164949,"0","0"
"Cell460","SeuratProject",63619,8438,"Cell460","Batch1","Group3",63779.1566925786,"3","3"
"Cell461","SeuratProject",79695,9257,"Cell461","Batch1","Group1",79630.4113626991,"2","2"
"Cell462","SeuratProject",60002,8322,"Cell462","Batch1","Group1",60731.4566091016,"1","1"
"Cell463","SeuratProject",48609,7435,"Cell463","Batch1","Group4",48878.5690102468,"1","1"
"Cell464","SeuratProject",71165,8867,"Cell464","Batch1","Group3",69937.1302500688,"3","3"
"Cell465","SeuratProject",52077,7698,"Cell465","Batch1","Group1",52527.8270670429,"1","1"
"Cell466","SeuratProject",49015,7432,"Cell466","Batch1","Group3",48763.5934016497,"3","3"
"Cell467","SeuratProject",46352,7307,"Cell467","Batch1","Group2",46028.7022625865,"3","3"
"Cell468","SeuratProject",68643,8684,"Cell468","Batch1","Group1",68960.8462705929,"1","1"
"Cell469","SeuratProject",63547,8425,"Cell469","Batch1","Group3",63727.0860811325,"2","2"
"Cell470","SeuratProject",71454,8906,"Cell470","Batch1","Group1",71744.732281173,"1","1"
"Cell471","SeuratProject",66969,8665,"Cell471","Batch1","Group1",67378.3313021619,"2","2"
"Cell472","SeuratProject",65349,8561,"Cell472","Batch1","Group3",66012.4001238044,"3","3"
"Cell473","SeuratProject",59087,8206,"Cell473","Batch1","Group1",59226.7392830754,"2","2"
"Cell474","SeuratProject",63510,8423,"Cell474","Batch1","Group3",63997.1056080969,"3","3"
"Cell475","SeuratProject",56106,7886,"Cell475","Batch1","Group1",56281.0626981999,"1","1"
"Cell476","SeuratProject",48142,7443,"Cell476","Batch1","Group1",48924.9443409611,"1","1"
"Cell477","SeuratProject",70978,8798,"Cell477","Batch1","Group1",69948.7746529285,"1","1"
"Cell478","SeuratProject",45731,7266,"Cell478","Batch1","Group2",45677.5949011546,"0","0"
"Cell479","SeuratProject",59238,8183,"Cell479","Batch1","Group4",60074.1818072035,"0","0"
"Cell480","SeuratProject",52972,7791,"Cell480","Batch1","Group3",52805.7699080157,"1","1"
"Cell481","SeuratProject",54304,7725,"Cell481","Batch1","Group1",54471.0951754743,"2","2"
"Cell482","SeuratProject",85138,9556,"Cell482","Batch1","Group1",86023.9976216598,"1","1"
"Cell483","SeuratProject",46805,7325,"Cell483","Batch1","Group2",46612.5925758642,"0","0"
"Cell484","SeuratProject",73285,8988,"Cell484","Batch1","Group2",74289.6936105725,"2","2"
"Cell485","SeuratProject",63475,8464,"Cell485","Batch1","Group3",63763.4644103773,"3","3"
"Cell486","SeuratProject",66118,8666,"Cell486","Batch1","Group2",66042.4772958478,"0","0"
"Cell487","SeuratProject",93453,9891,"Cell487","Batch1","Group3",93371.4832220635,"3","3"
"Cell488","SeuratProject",27449,5455,"Cell488","Batch1","Group1",27669.4095701538,"2","2"
"Cell489","SeuratProject",63446,8447,"Cell489","Batch1","Group1",64118.0311333923,"1","1"
"Cell490","SeuratProject",56589,7999,"Cell490","Batch1","Group1",56417.6317655852,"1","1"
"Cell491","SeuratProject",64814,8495,"Cell491","Batch1","Group3",65052.5091790403,"3","3"
"Cell492","SeuratProject",46582,7247,"Cell492","Batch1","Group2",47096.6835496408,"0","0"
"Cell493","SeuratProject",49514,7497,"Cell493","Batch1","Group1",50014.3215989142,"1","1"
"Cell494","SeuratProject",61648,8305,"Cell494","Batch1","Group1",61569.6390332485,"2","2"
"Cell495","SeuratProject",49566,7449,"Cell495","Batch1","Group2",49093.9640034557,"0","0"
"Cell496","SeuratProject",56088,7948,"Cell496","Batch1","Group1",55535.6467274806,"1","1"
"Cell497","SeuratProject",58427,8145,"Cell497","Batch1","Group2",58046.5815210943,"0","0"
"Cell498","SeuratProject",54846,7797,"Cell498","Batch1","Group2",54308.5237711616,"0","0"
"Cell499","SeuratProject",50290,7599,"Cell499","Batch1","Group2",50252.2603647218,"0","0"
"Cell500","SeuratProject",74594,9108,"Cell500","Batch1","Group3",73883.4484430926,"3","3"
"Cell501","SeuratProject",53343,7746,"Cell501","Batch1","Group3",52790.5256573983,"3","3"
"Cell502","SeuratProject",53172,7758,"Cell502","Batch1","Group1",53486.7005032562,"1","1"
"Cell503","SeuratProject",38152,6640,"Cell503","Batch1","Group1",37643.6062994186,"1","1"
"Cell504","SeuratProject",95824,10021,"Cell504","Batch1","Group2",95862.2992323896,"0","0"
"Cell505","SeuratProject",51624,7623,"Cell505","Batch1","Group1",51781.9225363675,"2","2"
"Cell506","SeuratProject",48638,7488,"Cell506","Batch1","Group1",49530.948183982,"2","2"
"Cell507","SeuratProject",58477,8101,"Cell507","Batch1","Group2",59109.6734090776,"0","0"
"Cell508","SeuratProject",83364,9473,"Cell508","Batch1","Group1",83804.3105533131,"1","1"
"Cell509","SeuratProject",43143,7056,"Cell509","Batch1","Group1",43605.1707534881,"1","1"
"Cell510","SeuratProject",71201,8874,"Cell510","Batch1","Group3",69920.8013234386,"3","3"
"Cell511","SeuratProject",81698,9348,"Cell511","Batch1","Group3",81594.8252881691,"3","3"
"Cell512","SeuratProject",71579,8907,"Cell512","Batch1","Group1",70837.7724870277,"1","1"
"Cell513","SeuratProject",47870,7321,"Cell513","Batch1","Group3",48188.6961459093,"3","3"
"Cell514","SeuratProject",81000,9351,"Cell514","Batch1","Group1",81031.2315836124,"1","1"
"Cell515","SeuratProject",46113,7295,"Cell515","Batch1","Group1",46681.1772390531,"1","1"
"Cell516","SeuratProject",70770,8970,"Cell516","Batch1","Group1",70759.1626250171,"2","2"
"Cell517","SeuratProject",54583,7850,"Cell517","Batch1","Group1",55286.5940957463,"2","2"
"Cell518","SeuratProject",57213,8053,"Cell518","Batch1","Group1",56447.1193051288,"1","1"
"Cell519","SeuratProject",67937,8709,"Cell519","Batch1","Group2",67207.8304428195,"0","0"
"Cell520","SeuratProject",49923,7542,"Cell520","Batch1","Group4",50233.414957914,"0","0"
"Cell521","SeuratProject",64024,8521,"Cell521","Batch1","Group1",64028.931575534,"2","2"
"Cell522","SeuratProject",50501,7530,"Cell522","Batch1","Group1",50500.1797445634,"2","2"
"Cell523","SeuratProject",70033,8725,"Cell523","Batch1","Group3",69180.7938574341,"3","3"
"Cell524","SeuratProject",81513,9358,"Cell524","Batch1","Group2",81403.0651974003,"1","1"
"Cell525","SeuratProject",62426,8404,"Cell525","Batch1","Group1",63419.1408243793,"2","2"
"Cell526","SeuratProject",54362,7857,"Cell526","Batch1","Group1",54597.8057387162,"2","2"
"Cell527","SeuratProject",59321,8066,"Cell527","Batch1","Group1",58862.4098120998,"2","2"
"Cell528","SeuratProject",44953,7210,"Cell528","Batch1","Group1",44810.8210529057,"0","0"
"Cell529","SeuratProject",70633,8873,"Cell529","Batch1","Group4",70716.5634283624,"2","2"
"Cell530","SeuratProject",56047,7966,"Cell530","Batch1","Group1",55456.5974481721,"1","1"
"Cell531","SeuratProject",62030,8383,"Cell531","Batch1","Group3",61734.0493263291,"3","3"
"Cell532","SeuratProject",60865,8268,"Cell532","Batch1","Group4",61238.6805390375,"0","0"
"Cell533","SeuratProject",32217,5907,"Cell533","Batch1","Group1",32135.1737816495,"0","0"
"Cell534","SeuratProject",67908,8593,"Cell534","Batch1","Group3",67571.0734409419,"3","3"
"Cell535","SeuratProject",84440,9598,"Cell535","Batch1","Group2",83736.6044065448,"0","0"
"Cell536","SeuratProject",63113,8416,"Cell536","Batch1","Group1",62671.3854348168,"2","2"
"Cell537","SeuratProject",43194,7034,"Cell537","Batch1","Group1",43260.5744247847,"2","2"
"Cell538","SeuratProject",68956,8767,"Cell538","Batch1","Group1",69089.0095759805,"2","2"
"Cell539","SeuratProject",49488,7588,"Cell539","Batch1","Group1",49923.5749961699,"1","1"
"Cell540","SeuratProject",87593,9658,"Cell540","Batch1","Group2",86875.9947259165,"0","0"
"Cell541","SeuratProject",72575,9049,"Cell541","Batch1","Group1",72526.8420600025,"1","1"
"Cell542","SeuratProject",74801,9150,"Cell542","Batch1","Group1",74771.3690827212,"1","1"
"Cell543","SeuratProject",56519,8054,"Cell543","Batch1","Group3",55691.4236950587,"3","3"
"Cell544","SeuratProject",45359,7171,"Cell544","Batch1","Group3",45227.4059961794,"3","3"
"Cell545","SeuratProject",65257,8552,"Cell545","Batch1","Group3",65437.9791046551,"3","3"
"Cell546","SeuratProject",64944,8499,"Cell546","Batch1","Group3",64784.9576502037,"3","3"
"Cell547","SeuratProject",74622,9139,"Cell547","Batch1","Group1",74864.6725042028,"1","1"
"Cell548","SeuratProject",71668,8824,"Cell548","Batch1","Group4",71875.6680736856,"0","0"
"Cell549","SeuratProject",71891,8926,"Cell549","Batch1","Group3",72011.392510174,"3","3"
"Cell550","SeuratProject",43254,6956,"Cell550","Batch1","Group1",42797.7144721992,"1","1"
"Cell551","SeuratProject",80163,9298,"Cell551","Batch1","Group1",79979.1159245411,"0","0"
"Cell552","SeuratProject",60411,8217,"Cell552","Batch1","Group2",60981.4738270368,"0","0"
"Cell553","SeuratProject",80779,9420,"Cell553","Batch1","Group1",80949.4315917916,"2","2"
"Cell554","SeuratProject",76462,9115,"Cell554","Batch1","Group1",76712.6946063467,"2","2"
"Cell555","SeuratProject",60713,8246,"Cell555","Batch1","Group1",60945.1680052555,"2","2"
"Cell556","SeuratProject",68326,8671,"Cell556","Batch1","Group3",68383.7384732754,"3","3"
"Cell557","SeuratProject",58805,8227,"Cell557","Batch1","Group1",59057.3978227975,"1","1"
"Cell558","SeuratProject",52949,7731,"Cell558","Batch1","Group3",52859.6321168561,"1","1"
"Cell559","SeuratProject",47068,7240,"Cell559","Batch1","Group2",46286.5621099581,"0","0"
"Cell560","SeuratProject",52889,7795,"Cell560","Batch1","Group3",53380.2404687977,"0","0"
"Cell561","SeuratProject",66103,8708,"Cell561","Batch1","Group1",66181.1634732902,"2","2"
"Cell562","SeuratProject",66657,8678,"Cell562","Batch1","Group2",66805.2719190926,"0","0"
"Cell563","SeuratProject",58295,8049,"Cell563","Batch1","Group3",57903.1862974669,"0","0"
"Cell564","SeuratProject",60468,8272,"Cell564","Batch1","Group2",60452.6633131663,"1","1"
"Cell565","SeuratProject",118798,10867,"Cell565","Batch1","Group1",118082.402545263,"2","2"
"Cell566","SeuratProject",67723,8688,"Cell566","Batch1","Group2",67823.055331338,"0","0"
"Cell567","SeuratProject",57357,8085,"Cell567","Batch1","Group1",57013.4098262218,"3","3"
"Cell568","SeuratProject",56947,8015,"Cell568","Batch1","Group1",56716.9851589637,"2","2"
"Cell569","SeuratProject",64013,8464,"Cell569","Batch1","Group1",63678.958185488,"1","1"
"Cell570","SeuratProject",48311,7427,"Cell570","Batch1","Group2",48067.088318063,"0","0"
"Cell571","SeuratProject",73746,9033,"Cell571","Batch1","Group2",73971.9317277618,"0","0"
"Cell572","SeuratProject",51604,7663,"Cell572","Batch1","Group3",52294.0180928841,"3","3"
"Cell573","SeuratProject",69669,8681,"Cell573","Batch1","Group1",69132.3399286393,"1","1"
"Cell574","SeuratProject",46004,7217,"Cell574","Batch1","Group4",46267.058869811,"1","1"
"Cell575","SeuratProject",71408,8931,"Cell575","Batch1","Group2",71063.6021889529,"0","0"
"Cell576","SeuratProject",65594,8561,"Cell576","Batch1","Group1",65599.6715271578,"1","1"
"Cell577","SeuratProject",37445,6427,"Cell577","Batch1","Group2",37164.9865379699,"0","0"
"Cell578","SeuratProject",52003,7643,"Cell578","Batch1","Group1",51575.0753236139,"2","2"
"Cell579","SeuratProject",56780,7953,"Cell579","Batch1","Group3",57072.9325630636,"3","3"
"Cell580","SeuratProject",68140,8777,"Cell580","Batch1","Group1",67711.1857977526,"3","3"
