"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell507","SeuratProject",58477,8101,"Cell507","Batch1","Group2",59109.6734090776,"3","3"
"Cell508","SeuratProject",83364,9473,"Cell508","Batch1","Group1",83804.3105533131,"1","1"
"Cell509","SeuratProject",43143,7056,"Cell509","Batch1","Group1",43605.1707534881,"1","1"
"Cell510","SeuratProject",71201,8874,"Cell510","Batch1","Group3",69920.8013234386,"1","1"
"Cell511","SeuratProject",81698,9348,"Cell511","Batch1","Group3",81594.8252881691,"4","4"
"Cell512","SeuratProject",71579,8907,"Cell512","Batch1","Group1",70837.7724870277,"1","1"
"Cell513","SeuratProject",47870,7321,"Cell513","Batch1","Group3",48188.6961459093,"4","4"
"Cell514","SeuratProject",81000,9351,"Cell514","Batch1","Group1",81031.2315836124,"1","1"
"Cell515","SeuratProject",46113,7295,"Cell515","Batch1","Group1",46681.1772390531,"1","1"
"Cell516","SeuratProject",70770,8970,"Cell516","Batch1","Group1",70759.1626250171,"1","1"
"Cell517","SeuratProject",54583,7850,"Cell517","Batch1","Group1",55286.5940957463,"1","1"
"Cell518","SeuratProject",57213,8053,"Cell518","Batch1","Group1",56447.1193051288,"1","1"
"Cell519","SeuratProject",67937,8709,"Cell519","Batch1","Group2",67207.8304428195,"3","3"
"Cell520","SeuratProject",49923,7542,"Cell520","Batch1","Group4",50233.414957914,"3","3"
"Cell521","SeuratProject",64024,8521,"Cell521","Batch1","Group1",64028.931575534,"1","1"
"Cell522","SeuratProject",50501,7530,"Cell522","Batch1","Group1",50500.1797445634,"1","1"
"Cell523","SeuratProject",70033,8725,"Cell523","Batch1","Group3",69180.7938574341,"4","4"
"Cell524","SeuratProject",81513,9358,"Cell524","Batch1","Group2",81403.0651974003,"1","1"
"Cell525","SeuratProject",62426,8404,"Cell525","Batch1","Group1",63419.1408243793,"1","1"
"Cell526","SeuratProject",54362,7857,"Cell526","Batch1","Group1",54597.8057387162,"1","1"
"Cell527","SeuratProject",59321,8066,"Cell527","Batch1","Group1",58862.4098120998,"1","1"
"Cell528","SeuratProject",44953,7210,"Cell528","Batch1","Group1",44810.8210529057,"1","1"
"Cell529","SeuratProject",70633,8873,"Cell529","Batch1","Group4",70716.5634283624,"3","3"
"Cell530","SeuratProject",56047,7966,"Cell530","Batch1","Group1",55456.5974481721,"1","1"
"Cell531","SeuratProject",62030,8383,"Cell531","Batch1","Group3",61734.0493263291,"4","4"
"Cell532","SeuratProject",60865,8268,"Cell532","Batch1","Group4",61238.6805390375,"1","1"
"Cell533","SeuratProject",32217,5907,"Cell533","Batch1","Group1",32135.1737816495,"1","1"
"Cell534","SeuratProject",67908,8593,"Cell534","Batch1","Group3",67571.0734409419,"4","4"
"Cell535","SeuratProject",84440,9598,"Cell535","Batch1","Group2",83736.6044065448,"3","3"
"Cell536","SeuratProject",63113,8416,"Cell536","Batch1","Group1",62671.3854348168,"1","1"
"Cell537","SeuratProject",43194,7034,"Cell537","Batch1","Group1",43260.5744247847,"4","4"
"Cell538","SeuratProject",68956,8767,"Cell538","Batch1","Group1",69089.0095759805,"1","1"
"Cell539","SeuratProject",49488,7588,"Cell539","Batch1","Group1",49923.5749961699,"1","1"
"Cell540","SeuratProject",87593,9658,"Cell540","Batch1","Group2",86875.9947259165,"3","3"
"Cell541","SeuratProject",72575,9049,"Cell541","Batch1","Group1",72526.8420600025,"1","1"
"Cell542","SeuratProject",74801,9150,"Cell542","Batch1","Group1",74771.3690827212,"1","1"
"Cell543","SeuratProject",56519,8054,"Cell543","Batch1","Group3",55691.4236950587,"4","4"
"Cell544","SeuratProject",45359,7171,"Cell544","Batch1","Group3",45227.4059961794,"4","4"
"Cell545","SeuratProject",65257,8552,"Cell545","Batch1","Group3",65437.9791046551,"4","4"
"Cell546","SeuratProject",64944,8499,"Cell546","Batch1","Group3",64784.9576502037,"3","3"
"Cell547","SeuratProject",74622,9139,"Cell547","Batch1","Group1",74864.6725042028,"1","1"
"Cell548","SeuratProject",71668,8824,"Cell548","Batch1","Group4",71875.6680736856,"1","1"
"Cell549","SeuratProject",71891,8926,"Cell549","Batch1","Group3",72011.392510174,"3","3"
"Cell550","SeuratProject",43254,6956,"Cell550","Batch1","Group1",42797.7144721992,"3","3"
"Cell551","SeuratProject",80163,9298,"Cell551","Batch1","Group1",79979.1159245411,"1","1"
"Cell552","SeuratProject",60411,8217,"Cell552","Batch1","Group2",60981.4738270368,"3","3"
"Cell553","SeuratProject",80779,9420,"Cell553","Batch1","Group1",80949.4315917916,"1","1"
"Cell554","SeuratProject",76462,9115,"Cell554","Batch1","Group1",76712.6946063467,"1","1"
"Cell555","SeuratProject",60713,8246,"Cell555","Batch1","Group1",60945.1680052555,"1","1"
"Cell556","SeuratProject",68326,8671,"Cell556","Batch1","Group3",68383.7384732754,"4","4"
"Cell557","SeuratProject",58805,8227,"Cell557","Batch1","Group1",59057.3978227975,"1","1"
"Cell558","SeuratProject",52949,7731,"Cell558","Batch1","Group3",52859.6321168561,"4","4"
"Cell559","SeuratProject",47068,7240,"Cell559","Batch1","Group2",46286.5621099581,"3","3"
"Cell560","SeuratProject",52889,7795,"Cell560","Batch1","Group3",53380.2404687977,"4","4"
"Cell561","SeuratProject",66103,8708,"Cell561","Batch1","Group1",66181.1634732902,"1","1"
"Cell562","SeuratProject",66657,8678,"Cell562","Batch1","Group2",66805.2719190926,"4","4"
"Cell563","SeuratProject",58295,8049,"Cell563","Batch1","Group3",57903.1862974669,"4","4"
"Cell564","SeuratProject",60468,8272,"Cell564","Batch1","Group2",60452.6633131663,"3","3"
"Cell565","SeuratProject",118798,10867,"Cell565","Batch1","Group1",118082.402545263,"1","1"
"Cell566","SeuratProject",67723,8688,"Cell566","Batch1","Group2",67823.055331338,"3","3"
"Cell567","SeuratProject",57357,8085,"Cell567","Batch1","Group1",57013.4098262218,"1","1"
"Cell568","SeuratProject",56947,8015,"Cell568","Batch1","Group1",56716.9851589637,"1","1"
"Cell569","SeuratProject",64013,8464,"Cell569","Batch1","Group1",63678.958185488,"1","1"
"Cell570","SeuratProject",48311,7427,"Cell570","Batch1","Group2",48067.088318063,"4","4"
"Cell571","SeuratProject",73746,9033,"Cell571","Batch1","Group2",73971.9317277618,"3","3"
"Cell572","SeuratProject",51604,7663,"Cell572","Batch1","Group3",52294.0180928841,"1","1"
"Cell573","SeuratProject",69669,8681,"Cell573","Batch1","Group1",69132.3399286393,"1","1"
"Cell574","SeuratProject",46004,7217,"Cell574","Batch1","Group4",46267.058869811,"3","3"
"Cell575","SeuratProject",71408,8931,"Cell575","Batch1","Group2",71063.6021889529,"3","3"
"Cell576","SeuratProject",65594,8561,"Cell576","Batch1","Group1",65599.6715271578,"1","1"
"Cell577","SeuratProject",37445,6427,"Cell577","Batch1","Group2",37164.9865379699,"3","3"
"Cell578","SeuratProject",52003,7643,"Cell578","Batch1","Group1",51575.0753236139,"1","1"
"Cell579","SeuratProject",56780,7953,"Cell579","Batch1","Group3",57072.9325630636,"4","4"
"Cell580","SeuratProject",68140,8777,"Cell580","Batch1","Group1",67711.1857977526,"1","1"
"Cell581","SeuratProject",74317,9038,"Cell581","Batch1","Group1",74279.9168823498,"1","1"
"Cell582","SeuratProject",54332,7880,"Cell582","Batch1","Group2",54435.7275059449,"3","3"
"Cell583","SeuratProject",44652,7090,"Cell583","Batch1","Group1",44566.2375466983,"1","1"
"Cell584","SeuratProject",54048,7781,"Cell584","Batch1","Group4",53984.5582041037,"3","3"
"Cell585","SeuratProject",63824,8479,"Cell585","Batch1","Group3",63998.5073509174,"4","4"
"Cell586","SeuratProject",55919,7973,"Cell586","Batch1","Group3",56315.8331649099,"4","4"
"Cell587","SeuratProject",70461,8933,"Cell587","Batch1","Group3",70164.5384562528,"4","4"
"Cell588","SeuratProject",50436,7589,"Cell588","Batch1","Group1",50962.1928653704,"1","1"
"Cell589","SeuratProject",52637,7682,"Cell589","Batch1","Group1",53040.3061498724,"1","1"
"Cell590","SeuratProject",77050,9209,"Cell590","Batch1","Group3",78019.718344371,"4","4"
"Cell591","SeuratProject",56202,7991,"Cell591","Batch1","Group1",55593.3333216803,"1","1"
"Cell592","SeuratProject",58987,8053,"Cell592","Batch1","Group2",58482.8947175005,"3","3"
"Cell593","SeuratProject",55197,7948,"Cell593","Batch1","Group2",55361.6769176744,"3","3"
"Cell594","SeuratProject",60463,8213,"Cell594","Batch1","Group2",59181.9468290889,"3","3"
"Cell595","SeuratProject",75018,9034,"Cell595","Batch1","Group1",74853.3853110907,"1","1"
"Cell596","SeuratProject",52734,7636,"Cell596","Batch1","Group3",52682.4204601719,"3","3"
"Cell597","SeuratProject",71982,8867,"Cell597","Batch1","Group2",71971.892132754,"3","3"
"Cell598","SeuratProject",80317,9337,"Cell598","Batch1","Group4",81062.3908825032,"3","3"
"Cell599","SeuratProject",68200,8700,"Cell599","Batch1","Group1",68296.1343332797,"1","1"
"Cell600","SeuratProject",70047,8895,"Cell600","Batch1","Group4",70738.7614738909,"3","3"
"Cell601","SeuratProject",72688,8973,"Cell601","Batch1","Group1",72874.5422785433,"1","1"
"Cell602","SeuratProject",58078,8024,"Cell602","Batch1","Group2",58591.5536594018,"3","3"
"Cell603","SeuratProject",47003,7224,"Cell603","Batch1","Group1",47181.2298158003,"1","1"
"Cell604","SeuratProject",59674,8192,"Cell604","Batch1","Group1",59986.0966259277,"1","1"
"Cell605","SeuratProject",52132,7673,"Cell605","Batch1","Group1",52638.0676716809,"1","1"
"Cell606","SeuratProject",49846,7436,"Cell606","Batch1","Group2",50293.893028431,"3","3"
"Cell607","SeuratProject",54048,7757,"Cell607","Batch1","Group2",54460.6971785136,"3","3"
"Cell608","SeuratProject",60127,8317,"Cell608","Batch1","Group3",59831.458661036,"4","4"
"Cell609","SeuratProject",59335,8101,"Cell609","Batch1","Group1",58406.1039249132,"1","1"
"Cell610","SeuratProject",61108,8344,"Cell610","Batch1","Group3",61276.6783478039,"4","4"
"Cell611","SeuratProject",61210,8196,"Cell611","Batch1","Group2",61360.3929991514,"3","3"
"Cell612","SeuratProject",83273,9407,"Cell612","Batch1","Group3",83604.6253315737,"4","4"
"Cell613","SeuratProject",60812,8319,"Cell613","Batch1","Group3",60452.3566319768,"4","4"
"Cell614","SeuratProject",42847,6984,"Cell614","Batch1","Group4",42985.273339256,"4","4"
"Cell615","SeuratProject",67324,8691,"Cell615","Batch1","Group2",67753.3870651261,"3","3"
"Cell616","SeuratProject",63615,8421,"Cell616","Batch1","Group1",63942.1694769813,"1","1"
"Cell617","SeuratProject",65419,8519,"Cell617","Batch1","Group2",64919.2756735845,"1","1"
"Cell618","SeuratProject",38950,6709,"Cell618","Batch1","Group1",39439.6683603069,"1","1"
"Cell619","SeuratProject",48763,7469,"Cell619","Batch1","Group4",49240.9681105158,"3","3"
"Cell620","SeuratProject",63264,8459,"Cell620","Batch1","Group1",63798.8527254051,"1","1"
"Cell621","SeuratProject",56316,7880,"Cell621","Batch1","Group1",55748.691779057,"1","1"
"Cell622","SeuratProject",52277,7693,"Cell622","Batch1","Group1",52584.9905667368,"1","1"
"Cell623","SeuratProject",71740,8858,"Cell623","Batch1","Group2",70697.2961895457,"3","3"
"Cell624","SeuratProject",38763,6605,"Cell624","Batch1","Group1",38720.248597156,"1","1"
"Cell625","SeuratProject",60387,8249,"Cell625","Batch1","Group3",60292.6511804941,"4","4"
"Cell626","SeuratProject",49376,7521,"Cell626","Batch1","Group1",48847.6539681048,"1","1"
"Cell627","SeuratProject",77595,9217,"Cell627","Batch1","Group1",77846.9298862658,"1","1"
"Cell628","SeuratProject",45219,7232,"Cell628","Batch1","Group1",45329.1794286415,"1","1"
"Cell629","SeuratProject",80125,9336,"Cell629","Batch1","Group3",79561.2937639007,"4","4"
"Cell630","SeuratProject",69322,8707,"Cell630","Batch1","Group1",69256.4893801638,"1","1"
"Cell631","SeuratProject",51691,7709,"Cell631","Batch1","Group2",51679.4557738697,"1","1"
"Cell632","SeuratProject",52011,7634,"Cell632","Batch1","Group4",51750.8947936524,"3","3"
"Cell633","SeuratProject",52435,7739,"Cell633","Batch1","Group1",53126.8437947168,"1","1"
"Cell634","SeuratProject",47772,7344,"Cell634","Batch1","Group4",47373.7160850812,"3","3"
"Cell635","SeuratProject",47424,7269,"Cell635","Batch1","Group1",46794.8240067028,"1","1"
"Cell636","SeuratProject",60248,8212,"Cell636","Batch1","Group1",59937.7885819913,"1","1"
"Cell637","SeuratProject",83679,9397,"Cell637","Batch1","Group3",82308.5907248042,"4","4"
"Cell638","SeuratProject",54848,7943,"Cell638","Batch1","Group3",54601.29716979,"4","4"
"Cell639","SeuratProject",46923,7372,"Cell639","Batch1","Group3",47174.8367985087,"4","4"
"Cell640","SeuratProject",65479,8523,"Cell640","Batch1","Group1",66321.7310529376,"1","1"
"Cell641","SeuratProject",95448,10055,"Cell641","Batch1","Group1",95809.6795327488,"1","1"
"Cell642","SeuratProject",75849,9013,"Cell642","Batch1","Group1",75845.8191892018,"1","1"
"Cell643","SeuratProject",51952,7674,"Cell643","Batch1","Group1",51962.4065315941,"1","1"
"Cell644","SeuratProject",65538,8602,"Cell644","Batch1","Group1",65935.1620377257,"1","1"
"Cell645","SeuratProject",72354,8953,"Cell645","Batch1","Group1",72751.3643372343,"1","1"
"Cell646","SeuratProject",47438,7234,"Cell646","Batch1","Group3",47114.024506755,"4","4"
"Cell647","SeuratProject",71900,8813,"Cell647","Batch1","Group2",71841.6576159685,"3","3"
"Cell648","SeuratProject",50518,7539,"Cell648","Batch1","Group4",50392.6386780731,"3","3"
"Cell649","SeuratProject",55566,7897,"Cell649","Batch1","Group2",55510.0319640943,"3","3"
"Cell650","SeuratProject",64133,8523,"Cell650","Batch1","Group2",64564.7242336563,"3","3"
"Cell651","SeuratProject",94685,9960,"Cell651","Batch1","Group3",93901.7521966741,"4","4"
"Cell652","SeuratProject",71568,8867,"Cell652","Batch1","Group1",71922.4840215448,"1","1"
"Cell653","SeuratProject",47351,7337,"Cell653","Batch1","Group1",47094.5274487122,"1","1"
"Cell654","SeuratProject",60811,8213,"Cell654","Batch1","Group1",59832.4087793789,"1","1"
"Cell655","SeuratProject",48472,7440,"Cell655","Batch1","Group4",48301.2426978697,"3","3"
"Cell656","SeuratProject",76368,9220,"Cell656","Batch1","Group3",76883.9431988066,"3","3"
"Cell657","SeuratProject",56682,7995,"Cell657","Batch1","Group2",56636.9307509117,"3","3"
"Cell658","SeuratProject",51687,7681,"Cell658","Batch1","Group2",51623.5107590889,"3","3"
"Cell659","SeuratProject",58722,8165,"Cell659","Batch1","Group2",58458.9946677312,"3","3"
"Cell660","SeuratProject",76591,9127,"Cell660","Batch1","Group3",76846.253691481,"3","3"
"Cell661","SeuratProject",64843,8593,"Cell661","Batch1","Group2",64978.3811022044,"3","3"
"Cell662","SeuratProject",66366,8644,"Cell662","Batch1","Group4",66672.8883835978,"3","3"
"Cell663","SeuratProject",93550,9905,"Cell663","Batch1","Group2",93517.9831126368,"3","3"
"Cell664","SeuratProject",45473,7223,"Cell664","Batch1","Group2",44776.2466357145,"3","3"
"Cell665","SeuratProject",63410,8388,"Cell665","Batch1","Group4",63854.8219756179,"3","3"
"Cell666","SeuratProject",50746,7539,"Cell666","Batch1","Group1",50849.4295302173,"1","1"
"Cell667","SeuratProject",63991,8430,"Cell667","Batch1","Group1",63804.2757447991,"1","1"
"Cell668","SeuratProject",58539,8112,"Cell668","Batch1","Group1",58315.0031481062,"1","1"
"Cell669","SeuratProject",65109,8482,"Cell669","Batch1","Group4",64560.8173463164,"3","3"
"Cell670","SeuratProject",68043,8686,"Cell670","Batch1","Group3",67805.0373155792,"4","4"
"Cell671","SeuratProject",45880,7151,"Cell671","Batch1","Group3",46181.4784633206,"3","3"
"Cell672","SeuratProject",48773,7440,"Cell672","Batch1","Group1",48557.8293992644,"1","1"
"Cell673","SeuratProject",81672,9383,"Cell673","Batch1","Group4",82281.9387505631,"1","1"
"Cell674","SeuratProject",40085,6731,"Cell674","Batch1","Group4",40612.1771934523,"1","1"
"Cell675","SeuratProject",55860,7984,"Cell675","Batch1","Group2",56118.5080625496,"3","3"
"Cell676","SeuratProject",67422,8621,"Cell676","Batch1","Group1",67535.6725668243,"1","1"
"Cell677","SeuratProject",55184,7862,"Cell677","Batch1","Group1",54942.4718273036,"1","1"
"Cell678","SeuratProject",67047,8721,"Cell678","Batch1","Group1",67778.1981117745,"1","1"
"Cell679","SeuratProject",63493,8311,"Cell679","Batch1","Group4",63335.5110951204,"3","3"
"Cell680","SeuratProject",50779,7570,"Cell680","Batch1","Group1",49961.9286378807,"1","1"
"Cell681","SeuratProject",52460,7712,"Cell681","Batch1","Group3",53130.9277158214,"4","4"
"Cell682","SeuratProject",45526,7144,"Cell682","Batch1","Group3",45299.7600263804,"1","1"
"Cell683","SeuratProject",51675,7552,"Cell683","Batch1","Group2",52080.5519331909,"3","3"
"Cell684","SeuratProject",50951,7542,"Cell684","Batch1","Group1",51322.9227909978,"1","1"
"Cell685","SeuratProject",76857,9206,"Cell685","Batch1","Group1",77497.716258804,"1","1"
"Cell686","SeuratProject",55150,7981,"Cell686","Batch1","Group4",55326.0115768858,"4","4"
"Cell687","SeuratProject",57042,7993,"Cell687","Batch1","Group1",57388.1880188202,"1","1"
"Cell688","SeuratProject",52075,7596,"Cell688","Batch1","Group1",51867.3773673954,"1","1"
"Cell689","SeuratProject",52052,7685,"Cell689","Batch1","Group4",51880.6569257971,"3","3"
"Cell690","SeuratProject",67480,8642,"Cell690","Batch1","Group1",67637.224635035,"1","1"
"Cell691","SeuratProject",59210,8104,"Cell691","Batch1","Group1",58148.595426378,"1","1"
"Cell692","SeuratProject",70618,8879,"Cell692","Batch1","Group2",70813.4068429743,"3","3"
"Cell693","SeuratProject",48527,7347,"Cell693","Batch1","Group4",47848.1028284924,"3","3"
"Cell694","SeuratProject",58172,8126,"Cell694","Batch1","Group3",57953.1097794157,"4","4"
"Cell695","SeuratProject",46336,7188,"Cell695","Batch1","Group1",46107.2053772009,"1","1"
"Cell696","SeuratProject",60767,8208,"Cell696","Batch1","Group4",59788.9991161811,"4","4"
"Cell697","SeuratProject",75976,9041,"Cell697","Batch1","Group1",75604.5182096251,"1","1"
"Cell698","SeuratProject",51106,7563,"Cell698","Batch1","Group3",50909.9713780743,"4","4"
"Cell699","SeuratProject",49096,7503,"Cell699","Batch1","Group1",49710.6290542611,"1","1"
"Cell700","SeuratProject",58817,8064,"Cell700","Batch1","Group2",58175.709041703,"1","1"
"Cell701","SeuratProject",87690,9751,"Cell701","Batch1","Group1",87678.0132230162,"1","1"
"Cell702","SeuratProject",63383,8446,"Cell702","Batch1","Group1",62840.3404194142,"1","1"
"Cell703","SeuratProject",74247,9026,"Cell703","Batch1","Group1",73580.7691394611,"1","1"
"Cell704","SeuratProject",46012,7264,"Cell704","Batch1","Group3",46927.6205887485,"3","3"
"Cell705","SeuratProject",53180,7799,"Cell705","Batch1","Group1",53352.1564950453,"1","1"
"Cell706","SeuratProject",74068,9052,"Cell706","Batch1","Group2",73900.9206054789,"3","3"
"Cell707","SeuratProject",52187,7629,"Cell707","Batch1","Group4",51761.2796592959,"1","1"
"Cell708","SeuratProject",52990,7779,"Cell708","Batch1","Group2",53853.5152855336,"3","3"
"Cell709","SeuratProject",52112,7579,"Cell709","Batch1","Group1",52093.1732977008,"4","4"
"Cell710","SeuratProject",80198,9322,"Cell710","Batch1","Group3",81101.775883247,"4","4"
"Cell711","SeuratProject",83815,9472,"Cell711","Batch1","Group3",83731.1786529963,"4","4"
"Cell712","SeuratProject",80188,9367,"Cell712","Batch1","Group4",81123.1208540341,"3","3"
"Cell713","SeuratProject",58957,8115,"Cell713","Batch1","Group3",59429.8851755721,"4","4"
"Cell714","SeuratProject",48714,7456,"Cell714","Batch1","Group2",49106.1233400891,"3","3"
"Cell715","SeuratProject",48164,7415,"Cell715","Batch1","Group2",47808.8385900205,"3","3"
"Cell716","SeuratProject",69063,8799,"Cell716","Batch1","Group1",69348.4730421755,"1","1"
"Cell717","SeuratProject",63473,8451,"Cell717","Batch1","Group1",62884.5591522067,"1","1"
"Cell718","SeuratProject",53855,7874,"Cell718","Batch1","Group4",54197.9724002919,"4","4"
"Cell719","SeuratProject",54816,7877,"Cell719","Batch1","Group4",54910.0974584385,"1","1"
"Cell720","SeuratProject",50683,7630,"Cell720","Batch1","Group3",50442.0196397076,"4","4"
"Cell721","SeuratProject",66928,8607,"Cell721","Batch1","Group2",66418.176087384,"3","3"
"Cell722","SeuratProject",94956,9977,"Cell722","Batch1","Group2",95368.8674309097,"3","3"
"Cell723","SeuratProject",58426,8146,"Cell723","Batch1","Group2",58430.4626408594,"3","3"
"Cell724","SeuratProject",71106,8881,"Cell724","Batch1","Group2",71770.7949954601,"3","3"
"Cell725","SeuratProject",56948,8042,"Cell725","Batch1","Group4",57336.175394442,"1","1"
"Cell726","SeuratProject",41331,6793,"Cell726","Batch1","Group1",40694.3913319307,"1","1"
"Cell727","SeuratProject",70604,8809,"Cell727","Batch1","Group1",70989.6636065182,"1","1"
"Cell728","SeuratProject",57891,8052,"Cell728","Batch1","Group3",58749.2086443951,"4","4"
"Cell729","SeuratProject",56196,8020,"Cell729","Batch1","Group2",56345.3203794999,"3","3"
"Cell730","SeuratProject",78473,9323,"Cell730","Batch1","Group3",79344.9837205237,"4","4"
"Cell731","SeuratProject",54765,7941,"Cell731","Batch1","Group2",54362.8047811082,"3","3"
"Cell732","SeuratProject",69634,8752,"Cell732","Batch1","Group4",69732.5133313624,"1","1"
"Cell733","SeuratProject",74800,8959,"Cell733","Batch1","Group4",74845.8712504471,"3","3"
"Cell734","SeuratProject",60914,8326,"Cell734","Batch1","Group1",60546.3351538002,"1","1"
"Cell735","SeuratProject",38232,6470,"Cell735","Batch1","Group1",37954.9484954623,"1","1"
"Cell736","SeuratProject",59724,8122,"Cell736","Batch1","Group1",59801.2845967694,"1","1"
"Cell737","SeuratProject",72227,8914,"Cell737","Batch1","Group4",72447.4417478689,"3","3"
"Cell738","SeuratProject",49015,7558,"Cell738","Batch1","Group3",49280.7054434621,"4","4"
"Cell739","SeuratProject",53986,7822,"Cell739","Batch1","Group3",53658.0987879608,"3","3"
"Cell740","SeuratProject",65634,8488,"Cell740","Batch1","Group3",65822.4338552705,"4","4"
"Cell741","SeuratProject",57952,8125,"Cell741","Batch1","Group1",58241.4448923916,"1","1"
"Cell742","SeuratProject",69386,8740,"Cell742","Batch1","Group4",69054.6764315881,"1","1"
"Cell743","SeuratProject",52900,7830,"Cell743","Batch1","Group2",52975.1456367589,"3","3"
"Cell744","SeuratProject",45635,7149,"Cell744","Batch1","Group4",45366.674133446,"3","3"
"Cell745","SeuratProject",54687,7874,"Cell745","Batch1","Group1",54546.7472570065,"1","1"
"Cell746","SeuratProject",60154,8171,"Cell746","Batch1","Group1",59762.2760461569,"1","1"
"Cell747","SeuratProject",43211,6958,"Cell747","Batch1","Group1",43217.0325606599,"1","1"
"Cell748","SeuratProject",68459,8737,"Cell748","Batch1","Group1",68332.2632330307,"1","1"
"Cell749","SeuratProject",84869,9584,"Cell749","Batch1","Group2",84901.4696705588,"3","3"
"Cell750","SeuratProject",57486,8045,"Cell750","Batch1","Group1",57165.6614588439,"1","1"
"Cell751","SeuratProject",65716,8600,"Cell751","Batch1","Group1",66255.8777796085,"1","1"
"Cell752","SeuratProject",54737,7806,"Cell752","Batch1","Group2",54357.0072936126,"3","3"
"Cell753","SeuratProject",52018,7722,"Cell753","Batch1","Group4",51554.4517793694,"1","1"
"Cell754","SeuratProject",40983,6753,"Cell754","Batch1","Group3",40845.8821446048,"3","3"
"Cell755","SeuratProject",47772,7374,"Cell755","Batch1","Group1",47705.7886124885,"1","1"
"Cell756","SeuratProject",52498,7683,"Cell756","Batch1","Group1",52282.8114267748,"1","1"
"Cell757","SeuratProject",76739,9164,"Cell757","Batch1","Group3",77002.4960359057,"4","4"
"Cell758","SeuratProject",35972,6370,"Cell758","Batch1","Group3",36037.1775303248,"4","4"
"Cell759","SeuratProject",42796,6929,"Cell759","Batch1","Group1",42902.2698348054,"1","1"
"Cell760","SeuratProject",61754,8381,"Cell760","Batch1","Group3",62340.1991046723,"4","4"
"Cell761","SeuratProject",47230,7356,"Cell761","Batch1","Group4",47096.1485198506,"1","1"
"Cell762","SeuratProject",82087,9367,"Cell762","Batch1","Group1",81173.865976478,"1","1"
"Cell763","SeuratProject",74533,9049,"Cell763","Batch1","Group1",73416.2701520975,"1","1"
"Cell764","SeuratProject",68901,8754,"Cell764","Batch1","Group2",68588.524655064,"3","3"
"Cell765","SeuratProject",51054,7502,"Cell765","Batch1","Group1",50679.292652687,"1","1"
"Cell766","SeuratProject",59296,8150,"Cell766","Batch1","Group2",58212.011513188,"3","3"
"Cell767","SeuratProject",54156,7835,"Cell767","Batch1","Group1",54090.2883894427,"1","1"
"Cell768","SeuratProject",58978,8185,"Cell768","Batch1","Group3",59478.2437906147,"4","4"
"Cell769","SeuratProject",59732,8257,"Cell769","Batch1","Group1",59879.2980927587,"1","1"
"Cell770","SeuratProject",68951,8847,"Cell770","Batch1","Group2",69527.2626436404,"3","3"
"Cell771","SeuratProject",64813,8537,"Cell771","Batch1","Group1",64539.6144906661,"1","1"
"Cell772","SeuratProject",64316,8477,"Cell772","Batch1","Group2",63875.089463849,"3","3"
"Cell773","SeuratProject",61882,8260,"Cell773","Batch1","Group1",61326.840823509,"1","1"
"Cell774","SeuratProject",49336,7502,"Cell774","Batch1","Group2",49183.3451416197,"3","3"
"Cell775","SeuratProject",47378,7338,"Cell775","Batch1","Group1",46848.3260421299,"1","1"
"Cell776","SeuratProject",88799,9783,"Cell776","Batch1","Group2",88951.86880776,"3","3"
"Cell777","SeuratProject",44085,7098,"Cell777","Batch1","Group2",44015.7850354985,"3","3"
"Cell778","SeuratProject",48197,7394,"Cell778","Batch1","Group2",47993.7059544359,"3","3"
"Cell779","SeuratProject",49460,7557,"Cell779","Batch1","Group2",49290.6872879523,"3","3"
"Cell780","SeuratProject",67753,8676,"Cell780","Batch1","Group1",67739.9213827716,"1","1"
"Cell781","SeuratProject",58743,8241,"Cell781","Batch1","Group1",58429.627879078,"1","1"
"Cell782","SeuratProject",60437,8129,"Cell782","Batch1","Group3",60026.3264227837,"4","4"
"Cell783","SeuratProject",63107,8417,"Cell783","Batch1","Group3",62942.4533620334,"4","4"
"Cell784","SeuratProject",63140,8451,"Cell784","Batch1","Group1",63083.2193254323,"1","1"
"Cell785","SeuratProject",56425,7858,"Cell785","Batch1","Group3",55916.5181299529,"4","4"
"Cell786","SeuratProject",60483,8283,"Cell786","Batch1","Group4",60389.8137033066,"4","4"
"Cell787","SeuratProject",45662,7288,"Cell787","Batch1","Group3",46516.416747094,"4","4"
"Cell788","SeuratProject",61638,8267,"Cell788","Batch1","Group1",61693.2784355935,"1","1"
"Cell789","SeuratProject",59062,8189,"Cell789","Batch1","Group1",58655.0085427702,"1","1"
"Cell790","SeuratProject",61869,8362,"Cell790","Batch1","Group3",63202.5642536801,"4","4"
"Cell791","SeuratProject",60076,8111,"Cell791","Batch1","Group2",60021.767448029,"3","3"
"Cell792","SeuratProject",61007,8277,"Cell792","Batch1","Group3",61391.7963341212,"3","3"
"Cell793","SeuratProject",53407,7815,"Cell793","Batch1","Group2",53339.3006698829,"3","3"
"Cell794","SeuratProject",74140,9048,"Cell794","Batch1","Group1",73673.0616945231,"1","1"
"Cell795","SeuratProject",91134,9830,"Cell795","Batch1","Group3",90795.9954733275,"4","4"
"Cell796","SeuratProject",63012,8405,"Cell796","Batch1","Group1",62360.2563055962,"1","1"
"Cell797","SeuratProject",64198,8531,"Cell797","Batch1","Group3",64654.9031731493,"4","4"
