"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell296","SeuratProject",2010,355,"Cell296","Batch1","Group4",2390.88234537675,"1","1"
"Cell297","SeuratProject",5284,651,"Cell297","Batch1","Group2",5780.3417233785,"2","2"
"Cell298","SeuratProject",3582,532,"Cell298","Batch1","Group2",4175.46607496173,"0","0"
"Cell299","SeuratProject",4590,580,"Cell299","Batch1","Group2",5516.37758718594,"2","2"
"Cell300","SeuratProject",5266,651,"Cell300","Batch1","Group2",6181.06259089802,"2","2"
"Cell301","SeuratProject",2922,460,"Cell301","Batch1","Group3",3432.35479877162,"0","0"
"Cell302","SeuratProject",1878,360,"Cell302","Batch1","Group2",2143.71337515044,"2","2"
"Cell303","SeuratProject",7094,760,"Cell303","Batch1","Group4",7818.75112420641,"1","1"
"Cell304","SeuratProject",3271,496,"Cell304","Batch1","Group1",3900.27558931804,"3","3"
"Cell305","SeuratProject",5043,618,"Cell305","Batch1","Group3",5670.31230332993,"0","0"
"Cell306","SeuratProject",2845,460,"Cell306","Batch1","Group3",3471.26793617781,"0","0"
"Cell307","SeuratProject",4788,610,"Cell307","Batch1","Group4",5790.353297659,"1","1"
"Cell308","SeuratProject",3189,489,"Cell308","Batch1","Group2",4113.27429733221,"2","2"
"Cell309","SeuratProject",2244,423,"Cell309","Batch1","Group3",2541.84905939676,"0","0"
"Cell310","SeuratProject",3803,550,"Cell310","Batch1","Group4",4266.10035438205,"1","1"
"Cell311","SeuratProject",3928,531,"Cell311","Batch1","Group4",4781.62100978582,"1","1"
"Cell312","SeuratProject",2364,449,"Cell312","Batch1","Group3",2929.94792104598,"0","0"
"Cell313","SeuratProject",2546,401,"Cell313","Batch1","Group1",2925.48224776913,"3","3"
"Cell314","SeuratProject",2178,407,"Cell314","Batch1","Group2",2617.67702062398,"2","2"
"Cell315","SeuratProject",3324,530,"Cell315","Batch1","Group2",3959.92673982797,"2","2"
"Cell316","SeuratProject",3355,485,"Cell316","Batch1","Group2",3856.55997446149,"2","2"
"Cell317","SeuratProject",4494,621,"Cell317","Batch1","Group3",5059.37703590915,"0","0"
"Cell318","SeuratProject",4797,631,"Cell318","Batch1","Group2",5366.93399413164,"2","2"
"Cell319","SeuratProject",3855,584,"Cell319","Batch1","Group3",4751.4710633793,"0","0"
"Cell320","SeuratProject",3619,521,"Cell320","Batch1","Group2",4148.97208426392,"2","2"
"Cell321","SeuratProject",2044,351,"Cell321","Batch1","Group2",2265.11928063242,"2","2"
"Cell322","SeuratProject",5486,644,"Cell322","Batch1","Group1",6025.42165570068,"3","3"
"Cell323","SeuratProject",2962,458,"Cell323","Batch1","Group2",3519.24891968891,"2","2"
"Cell324","SeuratProject",2159,359,"Cell324","Batch1","Group4",2731.91179788882,"1","1"
"Cell325","SeuratProject",3915,553,"Cell325","Batch1","Group4",4666.11072245844,"1","1"
"Cell326","SeuratProject",4720,561,"Cell326","Batch1","Group4",5076.87760787596,"1","1"
"Cell327","SeuratProject",3479,499,"Cell327","Batch1","Group1",4243.60371337005,"3","3"
"Cell328","SeuratProject",3201,498,"Cell328","Batch1","Group2",3883.02653408357,"2","2"
"Cell329","SeuratProject",4544,591,"Cell329","Batch1","Group4",5350.39501775063,"1","1"
"Cell330","SeuratProject",1634,361,"Cell330","Batch1","Group4",2131.91397371731,"0","0"
"Cell331","SeuratProject",4451,570,"Cell331","Batch1","Group2",4929.67096938554,"2","2"
"Cell332","SeuratProject",2532,447,"Cell332","Batch1","Group2",2861.33734460154,"3","3"
"Cell333","SeuratProject",2075,394,"Cell333","Batch1","Group4",2595.42351519746,"1","1"
"Cell334","SeuratProject",4156,547,"Cell334","Batch1","Group4",4880.94882624354,"1","1"
"Cell335","SeuratProject",1778,340,"Cell335","Batch1","Group1",2182.40703316657,"3","3"
"Cell336","SeuratProject",5280,662,"Cell336","Batch1","Group3",5641.48439865801,"0","0"
"Cell337","SeuratProject",7361,798,"Cell337","Batch1","Group1",8532.35785709985,"3","3"
"Cell338","SeuratProject",2598,411,"Cell338","Batch1","Group4",2888.41875949994,"1","1"
"Cell339","SeuratProject",5158,617,"Cell339","Batch1","Group4",5956.55378550468,"1","1"
"Cell340","SeuratProject",2173,383,"Cell340","Batch1","Group1",2487.96686595273,"3","3"
"Cell341","SeuratProject",1484,287,"Cell341","Batch1","Group4",1933.40392727321,"1","1"
"Cell342","SeuratProject",2704,433,"Cell342","Batch1","Group4",3188.60568831458,"0","0"
"Cell343","SeuratProject",2509,430,"Cell343","Batch1","Group3",2884.53287708909,"0","0"
"Cell344","SeuratProject",3141,473,"Cell344","Batch1","Group4",3985.64858138246,"1","1"
"Cell345","SeuratProject",1558,277,"Cell345","Batch1","Group4",1859.82692244714,"1","1"
"Cell346","SeuratProject",1835,346,"Cell346","Batch1","Group2",2148.02856477007,"2","2"
"Cell347","SeuratProject",2160,365,"Cell347","Batch1","Group4",2766.42142039322,"1","1"
"Cell348","SeuratProject",1926,352,"Cell348","Batch1","Group1",2431.32501772046,"0","0"
"Cell349","SeuratProject",1294,273,"Cell349","Batch1","Group3",1559.2619161306,"0","0"
"Cell350","SeuratProject",2300,381,"Cell350","Batch1","Group4",2516.91367908694,"1","1"
"Cell351","SeuratProject",2851,431,"Cell351","Batch1","Group1",3454.90936427949,"3","3"
"Cell352","SeuratProject",6097,754,"Cell352","Batch1","Group2",6981.80722249334,"2","2"
"Cell353","SeuratProject",2320,400,"Cell353","Batch1","Group1",2769.46019282607,"3","3"
"Cell354","SeuratProject",3812,529,"Cell354","Batch1","Group4",4408.76313134005,"1","1"
"Cell355","SeuratProject",2207,357,"Cell355","Batch1","Group4",2495.00092422956,"1","1"
"Cell356","SeuratProject",1872,325,"Cell356","Batch1","Group4",2120.13618742463,"1","1"
"Cell357","SeuratProject",2291,402,"Cell357","Batch1","Group3",2725.27615421293,"0","0"
"Cell358","SeuratProject",2147,372,"Cell358","Batch1","Group4",2587.37909896286,"1","1"
"Cell359","SeuratProject",6017,689,"Cell359","Batch1","Group4",6649.57585652457,"1","1"
"Cell360","SeuratProject",2250,401,"Cell360","Batch1","Group2",2675.9995819026,"2","2"
"Cell361","SeuratProject",3161,487,"Cell361","Batch1","Group3",3656.4021462478,"0","0"
"Cell362","SeuratProject",1597,320,"Cell362","Batch1","Group2",2085.90170292684,"2","2"
"Cell363","SeuratProject",1598,322,"Cell363","Batch1","Group4",2139.56981124811,"1","1"
"Cell364","SeuratProject",4483,595,"Cell364","Batch1","Group2",4892.87792373625,"2","2"
"Cell365","SeuratProject",2967,452,"Cell365","Batch1","Group1",3558.20771801123,"3","3"
"Cell366","SeuratProject",3219,520,"Cell366","Batch1","Group2",3813.96188838854,"2","2"
"Cell367","SeuratProject",2207,396,"Cell367","Batch1","Group3",2616.66457770537,"0","0"
"Cell368","SeuratProject",3211,487,"Cell368","Batch1","Group3",3727.93157699172,"0","0"
"Cell369","SeuratProject",4275,574,"Cell369","Batch1","Group1",4934.41895542736,"3","3"
"Cell370","SeuratProject",2589,446,"Cell370","Batch1","Group3",3055.13561723231,"0","0"
"Cell371","SeuratProject",1246,271,"Cell371","Batch1","Group2",1708.55093669031,"3","3"
"Cell372","SeuratProject",2905,466,"Cell372","Batch1","Group2",3425.79945069664,"2","2"
"Cell373","SeuratProject",2871,498,"Cell373","Batch1","Group2",3519.80332972255,"2","2"
"Cell374","SeuratProject",4951,603,"Cell374","Batch1","Group3",5433.20460838412,"0","0"
"Cell375","SeuratProject",3390,505,"Cell375","Batch1","Group3",3916.17313338249,"0","0"
"Cell376","SeuratProject",3027,473,"Cell376","Batch1","Group3",3425.15887289154,"0","0"
"Cell377","SeuratProject",4650,576,"Cell377","Batch1","Group1",4860.75606622143,"3","3"
"Cell378","SeuratProject",3998,555,"Cell378","Batch1","Group1",4732.29934361668,"2","2"
"Cell379","SeuratProject",1817,351,"Cell379","Batch1","Group3",2361.21676523575,"0","0"
"Cell380","SeuratProject",2188,386,"Cell380","Batch1","Group1",2753.51619657559,"3","3"
"Cell381","SeuratProject",2702,467,"Cell381","Batch1","Group3",3167.73200076913,"0","0"
"Cell382","SeuratProject",3704,503,"Cell382","Batch1","Group4",4470.17517927604,"1","1"
"Cell383","SeuratProject",4792,622,"Cell383","Batch1","Group2",5640.92828811397,"2","2"
"Cell384","SeuratProject",8523,868,"Cell384","Batch1","Group1",9746.89305400302,"3","3"
"Cell385","SeuratProject",3528,510,"Cell385","Batch1","Group1",4162.24323811588,"3","3"
"Cell386","SeuratProject",3799,512,"Cell386","Batch1","Group4",4133.20491425616,"1","1"
"Cell387","SeuratProject",2703,388,"Cell387","Batch1","Group4",3312.42014229481,"1","1"
"Cell388","SeuratProject",2592,436,"Cell388","Batch1","Group3",2924.04024752841,"0","0"
"Cell389","SeuratProject",4697,608,"Cell389","Batch1","Group2",5331.0679202958,"2","2"
"Cell390","SeuratProject",2194,411,"Cell390","Batch1","Group3",2752.74212318175,"0","0"
"Cell391","SeuratProject",1747,336,"Cell391","Batch1","Group2",2164.35621546212,"2","2"
"Cell392","SeuratProject",2099,380,"Cell392","Batch1","Group1",2413.04744959937,"3","3"
"Cell393","SeuratProject",2542,441,"Cell393","Batch1","Group3",3001.7388121489,"0","0"
"Cell394","SeuratProject",3084,466,"Cell394","Batch1","Group1",3872.74600869542,"3","3"
"Cell395","SeuratProject",1954,379,"Cell395","Batch1","Group3",2535.01858925456,"0","0"
"Cell396","SeuratProject",2886,455,"Cell396","Batch1","Group3",3358.12302237534,"0","0"
"Cell397","SeuratProject",2374,412,"Cell397","Batch1","Group1",2832.22727067346,"3","3"
"Cell398","SeuratProject",2134,376,"Cell398","Batch1","Group1",2600.12596652384,"3","3"
"Cell399","SeuratProject",4620,617,"Cell399","Batch1","Group2",5514.71486928338,"2","2"
"Cell400","SeuratProject",2274,400,"Cell400","Batch1","Group1",2599.08448324726,"3","3"
"Cell401","SeuratProject",2045,338,"Cell401","Batch1","Group4",2505.44758426903,"0","0"
"Cell402","SeuratProject",2471,402,"Cell402","Batch1","Group4",3025.60147664958,"2","2"
"Cell403","SeuratProject",2953,456,"Cell403","Batch1","Group4",3665.65279318892,"1","1"
"Cell404","SeuratProject",2744,459,"Cell404","Batch1","Group1",3352.84967057447,"3","3"
"Cell405","SeuratProject",3671,540,"Cell405","Batch1","Group1",4450.43482775907,"3","3"
"Cell406","SeuratProject",3581,515,"Cell406","Batch1","Group3",3972.24970880651,"0","0"
"Cell407","SeuratProject",2001,361,"Cell407","Batch1","Group3",2381.60051832672,"2","2"
"Cell408","SeuratProject",1953,369,"Cell408","Batch1","Group4",2432.2678495203,"1","1"
"Cell409","SeuratProject",3765,559,"Cell409","Batch1","Group3",4411.23813810145,"0","0"
"Cell410","SeuratProject",3847,564,"Cell410","Batch1","Group2",4545.89957823742,"2","2"
"Cell411","SeuratProject",2308,375,"Cell411","Batch1","Group4",2853.58660036925,"1","1"
"Cell412","SeuratProject",3186,492,"Cell412","Batch1","Group4",3699.82729393756,"1","1"
"Cell413","SeuratProject",2031,332,"Cell413","Batch1","Group4",2452.37000931395,"1","1"
"Cell414","SeuratProject",3391,528,"Cell414","Batch1","Group3",3869.00034448328,"0","0"
"Cell415","SeuratProject",2444,433,"Cell415","Batch1","Group2",2759.62449876777,"2","2"
"Cell416","SeuratProject",2480,407,"Cell416","Batch1","Group1",2973.60499158531,"3","3"
"Cell417","SeuratProject",5368,696,"Cell417","Batch1","Group1",5925.37587630671,"3","3"
"Cell418","SeuratProject",5249,650,"Cell418","Batch1","Group2",5735.4906111294,"2","2"
"Cell419","SeuratProject",3078,462,"Cell419","Batch1","Group3",3723.7245322733,"0","0"
"Cell420","SeuratProject",4443,587,"Cell420","Batch1","Group2",4636.81712505295,"2","2"
"Cell421","SeuratProject",6363,739,"Cell421","Batch1","Group2",7135.65415723321,"2","2"
"Cell422","SeuratProject",5688,691,"Cell422","Batch1","Group4",6394.29119349479,"0","0"
"Cell423","SeuratProject",2757,457,"Cell423","Batch1","Group4",3413.85303531368,"1","1"
"Cell424","SeuratProject",2552,411,"Cell424","Batch1","Group1",3063.71092958685,"3","3"
"Cell425","SeuratProject",2318,396,"Cell425","Batch1","Group2",2624.04108143848,"2","2"
"Cell426","SeuratProject",4958,610,"Cell426","Batch1","Group1",5753.4397931279,"3","3"
"Cell427","SeuratProject",3590,541,"Cell427","Batch1","Group3",4218.97115404821,"0","0"
"Cell428","SeuratProject",6604,785,"Cell428","Batch1","Group3",7515.43373149485,"0","0"
"Cell429","SeuratProject",2313,389,"Cell429","Batch1","Group4",2635.5203328858,"1","1"
"Cell430","SeuratProject",2578,410,"Cell430","Batch1","Group4",3066.99180224786,"1","1"
"Cell431","SeuratProject",2602,413,"Cell431","Batch1","Group4",3272.98190503527,"1","1"
"Cell432","SeuratProject",6262,719,"Cell432","Batch1","Group1",6997.820543123,"3","3"
"Cell433","SeuratProject",5583,717,"Cell433","Batch1","Group3",6561.84919815289,"0","0"
"Cell434","SeuratProject",1385,299,"Cell434","Batch1","Group3",1777.0851896955,"0","0"
"Cell435","SeuratProject",2534,417,"Cell435","Batch1","Group3",3029.54448807196,"0","0"
"Cell436","SeuratProject",1904,352,"Cell436","Batch1","Group3",2326.8810852986,"0","0"
"Cell437","SeuratProject",5111,672,"Cell437","Batch1","Group2",6012.42953814934,"2","2"
"Cell438","SeuratProject",6125,763,"Cell438","Batch1","Group3",7347.47797388949,"2","2"
"Cell439","SeuratProject",2411,406,"Cell439","Batch1","Group3",2929.21449551901,"0","0"
"Cell440","SeuratProject",5168,641,"Cell440","Batch1","Group4",5780.17646774774,"1","1"
"Cell441","SeuratProject",3088,494,"Cell441","Batch1","Group1",3594.34094022836,"1","1"
"Cell442","SeuratProject",2249,396,"Cell442","Batch1","Group3",2743.18574550024,"0","0"
"Cell443","SeuratProject",1789,314,"Cell443","Batch1","Group4",2120.61735295306,"1","1"
"Cell444","SeuratProject",2999,463,"Cell444","Batch1","Group3",3604.89527727528,"0","0"
"Cell445","SeuratProject",2851,440,"Cell445","Batch1","Group4",3426.79854371308,"1","1"
"Cell446","SeuratProject",2284,402,"Cell446","Batch1","Group2",2831.08511722216,"2","2"
"Cell447","SeuratProject",4157,558,"Cell447","Batch1","Group1",4847.43894442112,"3","3"
"Cell448","SeuratProject",1994,373,"Cell448","Batch1","Group3",2324.40676673466,"0","0"
"Cell449","SeuratProject",3436,503,"Cell449","Batch1","Group4",3777.11692174583,"1","1"
"Cell450","SeuratProject",2701,424,"Cell450","Batch1","Group3",3052.74894890302,"0","0"
"Cell451","SeuratProject",1841,371,"Cell451","Batch1","Group3",2263.54856438176,"0","0"
"Cell452","SeuratProject",2778,417,"Cell452","Batch1","Group1",3460.81932014962,"3","3"
"Cell453","SeuratProject",6073,728,"Cell453","Batch1","Group3",7191.03543695449,"0","0"
"Cell454","SeuratProject",3414,495,"Cell454","Batch1","Group1",3956.39730732365,"3","3"
"Cell455","SeuratProject",5738,651,"Cell455","Batch1","Group4",6139.88118483946,"1","1"
"Cell456","SeuratProject",4696,594,"Cell456","Batch1","Group1",5213.42897855248,"3","3"
"Cell457","SeuratProject",2995,486,"Cell457","Batch1","Group2",3632.69800812427,"2","2"
"Cell458","SeuratProject",2656,428,"Cell458","Batch1","Group3",3134.68703286789,"0","0"
"Cell459","SeuratProject",1884,333,"Cell459","Batch1","Group4",2238.07909287698,"1","1"
"Cell460","SeuratProject",3475,480,"Cell460","Batch1","Group1",3950.97886182319,"3","3"
"Cell461","SeuratProject",2466,366,"Cell461","Batch1","Group4",2865.56212875482,"1","1"
"Cell462","SeuratProject",1951,381,"Cell462","Batch1","Group2",2513.0918900863,"2","2"
"Cell463","SeuratProject",4506,612,"Cell463","Batch1","Group3",5053.01321903599,"0","0"
"Cell464","SeuratProject",1963,356,"Cell464","Batch1","Group2",2440.44917151509,"2","2"
"Cell465","SeuratProject",1746,346,"Cell465","Batch1","Group2",2084.34851508266,"2","2"
"Cell466","SeuratProject",3780,511,"Cell466","Batch1","Group4",4439.46252428062,"1","1"
"Cell467","SeuratProject",5804,700,"Cell467","Batch1","Group2",6783.37112777984,"2","2"
"Cell468","SeuratProject",4432,565,"Cell468","Batch1","Group1",4893.71189475751,"3","3"
"Cell469","SeuratProject",2744,436,"Cell469","Batch1","Group1",3204.62918211115,"3","3"
"Cell470","SeuratProject",5907,692,"Cell470","Batch1","Group1",6837.85708319653,"3","3"
"Cell471","SeuratProject",4179,560,"Cell471","Batch1","Group2",4663.92035939403,"2","2"
"Cell472","SeuratProject",2879,450,"Cell472","Batch1","Group4",3354.2651262248,"1","1"
"Cell473","SeuratProject",3852,545,"Cell473","Batch1","Group2",4564.92093210443,"2","2"
"Cell474","SeuratProject",1775,340,"Cell474","Batch1","Group1",2231.60943209892,"3","3"
"Cell475","SeuratProject",3918,511,"Cell475","Batch1","Group4",4563.35903284278,"1","1"
"Cell476","SeuratProject",3615,514,"Cell476","Batch1","Group1",4224.00116531271,"3","3"
"Cell477","SeuratProject",4244,561,"Cell477","Batch1","Group1",4633.90408883707,"3","3"
"Cell478","SeuratProject",2812,447,"Cell478","Batch1","Group1",3373.98229206977,"3","3"
"Cell479","SeuratProject",6036,662,"Cell479","Batch1","Group4",6648.80623652808,"1","1"
"Cell480","SeuratProject",5235,625,"Cell480","Batch1","Group1",5828.96683297406,"3","3"
"Cell481","SeuratProject",5808,703,"Cell481","Batch1","Group3",6643.45113322417,"0","0"
"Cell482","SeuratProject",2753,474,"Cell482","Batch1","Group2",3549.55889311866,"2","2"
"Cell483","SeuratProject",4089,578,"Cell483","Batch1","Group1",4740.83811219799,"3","3"
"Cell484","SeuratProject",5000,617,"Cell484","Batch1","Group1",5476.50649206083,"0","0"
"Cell485","SeuratProject",1632,313,"Cell485","Batch1","Group1",1873.91707518829,"3","3"
"Cell486","SeuratProject",6396,737,"Cell486","Batch1","Group4",6743.96646675816,"1","1"
"Cell487","SeuratProject",6340,701,"Cell487","Batch1","Group1",7084.40579406675,"3","3"
"Cell488","SeuratProject",2945,433,"Cell488","Batch1","Group4",3381.00804912282,"1","1"
"Cell489","SeuratProject",3802,556,"Cell489","Batch1","Group1",4420.63106464916,"3","3"
"Cell490","SeuratProject",4847,617,"Cell490","Batch1","Group1",5742.84394880583,"3","3"
"Cell491","SeuratProject",4887,567,"Cell491","Batch1","Group4",5394.0012038126,"1","1"
"Cell492","SeuratProject",1720,326,"Cell492","Batch1","Group3",1994.4239608973,"0","0"
"Cell493","SeuratProject",1826,364,"Cell493","Batch1","Group2",2128.05637433048,"2","2"
"Cell494","SeuratProject",2996,487,"Cell494","Batch1","Group3",3296.01274302339,"0","0"
"Cell495","SeuratProject",2271,385,"Cell495","Batch1","Group3",2751.27317849878,"0","0"
"Cell496","SeuratProject",2831,456,"Cell496","Batch1","Group4",3604.00625517591,"0","0"
"Cell497","SeuratProject",2010,400,"Cell497","Batch1","Group3",2569.07933064108,"0","0"
"Cell498","SeuratProject",5192,639,"Cell498","Batch1","Group4",5981.76573129326,"1","1"
"Cell499","SeuratProject",2369,431,"Cell499","Batch1","Group2",2998.22712885622,"2","2"
"Cell500","SeuratProject",2526,408,"Cell500","Batch1","Group4",3036.69267648278,"1","1"
"Cell501","SeuratProject",2763,455,"Cell501","Batch1","Group1",3357.81116582668,"3","3"
"Cell502","SeuratProject",2945,462,"Cell502","Batch1","Group4",3398.97123772432,"1","1"
"Cell503","SeuratProject",1953,361,"Cell503","Batch1","Group2",2474.47486170282,"2","2"
"Cell504","SeuratProject",2260,395,"Cell504","Batch1","Group3",2642.00156402379,"0","0"
"Cell505","SeuratProject",6556,748,"Cell505","Batch1","Group2",7306.00565963359,"2","2"
"Cell506","SeuratProject",4801,616,"Cell506","Batch1","Group3",5520.40919383857,"2","2"
"Cell507","SeuratProject",6974,758,"Cell507","Batch1","Group1",7749.29410053037,"3","3"
"Cell508","SeuratProject",1817,349,"Cell508","Batch1","Group2",2155.07292844818,"2","2"
"Cell509","SeuratProject",4324,588,"Cell509","Batch1","Group1",4861.39620585171,"3","3"
"Cell510","SeuratProject",1653,341,"Cell510","Batch1","Group3",2103.93444951005,"0","0"
"Cell511","SeuratProject",3799,507,"Cell511","Batch1","Group4",4472.75620925116,"1","1"
"Cell512","SeuratProject",6701,784,"Cell512","Batch1","Group2",7458.97913176113,"2","2"
"Cell513","SeuratProject",4623,646,"Cell513","Batch1","Group3",5302.16024341482,"0","0"
"Cell514","SeuratProject",4372,580,"Cell514","Batch1","Group1",5383.69273696106,"3","3"
"Cell515","SeuratProject",4129,573,"Cell515","Batch1","Group3",4683.86915999065,"0","0"
"Cell516","SeuratProject",3929,559,"Cell516","Batch1","Group2",4657.31950130673,"2","2"
"Cell517","SeuratProject",2457,416,"Cell517","Batch1","Group1",2963.24801519973,"3","3"
"Cell518","SeuratProject",5181,625,"Cell518","Batch1","Group1",5974.0209235874,"3","3"
"Cell519","SeuratProject",4798,636,"Cell519","Batch1","Group2",5371.74622108961,"2","2"
"Cell520","SeuratProject",2884,489,"Cell520","Batch1","Group3",3408.18777460515,"0","0"
"Cell521","SeuratProject",5616,722,"Cell521","Batch1","Group1",6453.23658178734,"3","3"
"Cell522","SeuratProject",2337,393,"Cell522","Batch1","Group4",2997.73764988653,"1","1"
"Cell523","SeuratProject",7936,835,"Cell523","Batch1","Group3",8555.83732530299,"0","0"
"Cell524","SeuratProject",4158,560,"Cell524","Batch1","Group2",4496.92646731134,"2","2"
"Cell525","SeuratProject",2717,460,"Cell525","Batch1","Group2",3334.54919728407,"2","2"
"Cell526","SeuratProject",1782,321,"Cell526","Batch1","Group4",2082.81740746867,"1","1"
"Cell527","SeuratProject",1866,375,"Cell527","Batch1","Group3",2294.70496631087,"0","0"
"Cell528","SeuratProject",3060,470,"Cell528","Batch1","Group3",3562.9813061948,"0","0"
"Cell529","SeuratProject",4315,587,"Cell529","Batch1","Group2",4908.88562186599,"2","2"
"Cell530","SeuratProject",4917,604,"Cell530","Batch1","Group1",5683.34757722598,"3","3"
"Cell531","SeuratProject",1539,307,"Cell531","Batch1","Group1",2034.02235778557,"3","3"
"Cell532","SeuratProject",4371,566,"Cell532","Batch1","Group2",5087.34322362774,"2","2"
"Cell533","SeuratProject",3045,479,"Cell533","Batch1","Group2",3656.69109061982,"2","2"
"Cell534","SeuratProject",4243,602,"Cell534","Batch1","Group2",5245.04019695372,"2","2"
"Cell535","SeuratProject",1418,309,"Cell535","Batch1","Group3",1666.51727165394,"0","0"
"Cell536","SeuratProject",3365,468,"Cell536","Batch1","Group4",4103.17205222499,"1","1"
"Cell537","SeuratProject",3171,484,"Cell537","Batch1","Group4",3637.45476187167,"1","1"
"Cell538","SeuratProject",2595,457,"Cell538","Batch1","Group3",3120.02893300914,"0","0"
"Cell539","SeuratProject",4756,611,"Cell539","Batch1","Group2",5348.40543352673,"2","2"
"Cell540","SeuratProject",2842,454,"Cell540","Batch1","Group3",3365.6427226489,"0","0"
"Cell541","SeuratProject",3612,510,"Cell541","Batch1","Group2",4211.53640018634,"2","2"
"Cell542","SeuratProject",2671,432,"Cell542","Batch1","Group2",3113.60521580345,"2","2"
"Cell543","SeuratProject",6378,704,"Cell543","Batch1","Group4",7385.2955625135,"1","1"
"Cell544","SeuratProject",1831,332,"Cell544","Batch1","Group1",2116.88337504852,"3","3"
"Cell545","SeuratProject",2630,425,"Cell545","Batch1","Group2",3037.69463783013,"2","2"
"Cell546","SeuratProject",1481,308,"Cell546","Batch1","Group1",1770.92587389356,"3","3"
"Cell547","SeuratProject",2911,418,"Cell547","Batch1","Group1",3523.97485582721,"3","3"
"Cell548","SeuratProject",1718,298,"Cell548","Batch1","Group4",2046.25860466618,"1","1"
"Cell549","SeuratProject",1737,336,"Cell549","Batch1","Group2",2209.85575849328,"2","2"
"Cell550","SeuratProject",4881,613,"Cell550","Batch1","Group1",5593.6130212516,"3","3"
"Cell551","SeuratProject",1943,362,"Cell551","Batch1","Group4",2185.57159484165,"1","1"
"Cell552","SeuratProject",1973,337,"Cell552","Batch1","Group4",2426.07244989421,"1","1"
"Cell553","SeuratProject",4040,548,"Cell553","Batch1","Group1",4444.54603252485,"3","3"
"Cell554","SeuratProject",4009,556,"Cell554","Batch1","Group1",4664.00589134761,"3","3"
"Cell555","SeuratProject",1885,329,"Cell555","Batch1","Group3",2269.66577788103,"0","0"
"Cell556","SeuratProject",4765,652,"Cell556","Batch1","Group2",5562.50087964929,"2","2"
"Cell557","SeuratProject",2296,435,"Cell557","Batch1","Group1",2945.21024161933,"3","3"
"Cell558","SeuratProject",2870,463,"Cell558","Batch1","Group3",3364.28488482962,"0","0"
"Cell559","SeuratProject",1376,301,"Cell559","Batch1","Group3",1802.14699161553,"0","0"
"Cell560","SeuratProject",2407,430,"Cell560","Batch1","Group2",2958.3753350841,"2","2"
"Cell561","SeuratProject",2025,381,"Cell561","Batch1","Group2",2597.95257463216,"2","2"
"Cell562","SeuratProject",7221,814,"Cell562","Batch1","Group3",8166.28354007037,"0","0"
"Cell563","SeuratProject",2530,399,"Cell563","Batch1","Group4",2912.80328102674,"1","1"
"Cell564","SeuratProject",3373,554,"Cell564","Batch1","Group3",4355.3964938655,"0","0"
"Cell565","SeuratProject",3191,458,"Cell565","Batch1","Group2",3672.56175848023,"2","2"
"Cell566","SeuratProject",1535,299,"Cell566","Batch1","Group1",1898.37988260013,"3","3"
"Cell567","SeuratProject",5785,708,"Cell567","Batch1","Group3",6659.77720720587,"0","0"
"Cell568","SeuratProject",2558,455,"Cell568","Batch1","Group2",3067.05885626389,"2","2"
"Cell569","SeuratProject",5002,619,"Cell569","Batch1","Group1",5730.73539048148,"3","3"
"Cell570","SeuratProject",1328,286,"Cell570","Batch1","Group1",1702.27094774347,"3","3"
"Cell571","SeuratProject",990,233,"Cell571","Batch1","Group2",1444.3012442104,"2","2"
"Cell572","SeuratProject",4250,596,"Cell572","Batch1","Group1",5054.08200313027,"3","3"
"Cell573","SeuratProject",2798,426,"Cell573","Batch1","Group1",3327.78688775306,"3","3"
"Cell574","SeuratProject",1951,340,"Cell574","Batch1","Group4",2383.43869481374,"1","1"
"Cell575","SeuratProject",3796,512,"Cell575","Batch1","Group4",4351.04397689509,"1","1"
"Cell576","SeuratProject",5220,686,"Cell576","Batch1","Group1",5814.52694735805,"0","0"
"Cell577","SeuratProject",3163,491,"Cell577","Batch1","Group2",3821.02059326839,"2","2"
"Cell578","SeuratProject",5982,721,"Cell578","Batch1","Group1",7064.52289284,"3","3"
"Cell579","SeuratProject",3174,497,"Cell579","Batch1","Group4",3994.11891059943,"1","1"
"Cell580","SeuratProject",2130,369,"Cell580","Batch1","Group1",2635.14508710284,"0","0"
"Cell581","SeuratProject",3213,464,"Cell581","Batch1","Group3",3795.04688146568,"0","0"
"Cell582","SeuratProject",1413,295,"Cell582","Batch1","Group1",1761.06557801321,"3","3"
"Cell583","SeuratProject",3052,455,"Cell583","Batch1","Group4",3770.11825627942,"1","1"
"Cell584","SeuratProject",3044,468,"Cell584","Batch1","Group1",3490.96940450809,"3","3"
"Cell585","SeuratProject",2088,347,"Cell585","Batch1","Group4",2332.68268024231,"1","1"
"Cell586","SeuratProject",2410,392,"Cell586","Batch1","Group2",2824.85625747024,"2","2"
"Cell587","SeuratProject",2649,461,"Cell587","Batch1","Group2",3261.18708110358,"2","2"
"Cell588","SeuratProject",2921,457,"Cell588","Batch1","Group2",3365.26447879006,"2","2"
"Cell589","SeuratProject",4232,538,"Cell589","Batch1","Group4",4695.25498166851,"1","1"
"Cell590","SeuratProject",4379,598,"Cell590","Batch1","Group3",4955.97329436202,"0","0"
"Cell591","SeuratProject",2526,429,"Cell591","Batch1","Group2",3098.79376998924,"2","2"
