"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell1278","SeuratProject",125959,11065,"Cell1278","Batch2","Group3",126838.101366871,"1","1"
"Cell1279","SeuratProject",58221,8046,"Cell1279","Batch2","Group3",58368.7524144593,"1","1"
"Cell1280","SeuratProject",64006,8411,"Cell1280","Batch2","Group2",63835.4444460977,"2","2"
"Cell1281","SeuratProject",64788,8488,"Cell1281","Batch2","Group3",65005.1792061555,"1","1"
"Cell1282","SeuratProject",48051,7474,"Cell1282","Batch2","Group1",47955.6325796086,"0","0"
"Cell1283","SeuratProject",71514,8738,"Cell1283","Batch2","Group1",71165.475753677,"0","0"
"Cell1284","SeuratProject",56928,8017,"Cell1284","Batch2","Group3",57118.2324146078,"1","1"
"Cell1285","SeuratProject",46617,7278,"Cell1285","Batch2","Group1",47087.1140375361,"0","0"
"Cell1286","SeuratProject",67364,8647,"Cell1286","Batch2","Group1",67795.256973364,"0","0"
"Cell1287","SeuratProject",56381,7958,"Cell1287","Batch2","Group1",56638.7771331516,"0","0"
"Cell1288","SeuratProject",47094,7371,"Cell1288","Batch2","Group2",47162.7348901303,"2","2"
"Cell1289","SeuratProject",71901,8869,"Cell1289","Batch2","Group4",72155.5194893057,"3","3"
"Cell1290","SeuratProject",51987,7559,"Cell1290","Batch2","Group2",51863.3363651385,"2","2"
"Cell1291","SeuratProject",63207,8350,"Cell1291","Batch2","Group3",63513.8298683285,"1","1"
"Cell1292","SeuratProject",52897,7762,"Cell1292","Batch2","Group2",53187.1737058373,"2","2"
"Cell1293","SeuratProject",82326,9278,"Cell1293","Batch2","Group1",81439.6917692268,"0","0"
"Cell1294","SeuratProject",48681,7344,"Cell1294","Batch2","Group3",48814.703369781,"1","1"
"Cell1295","SeuratProject",65674,8606,"Cell1295","Batch2","Group1",65910.8785822186,"0","0"
"Cell1296","SeuratProject",63319,8324,"Cell1296","Batch2","Group1",63891.1737654877,"0","0"
"Cell1297","SeuratProject",79738,9254,"Cell1297","Batch2","Group2",79608.7827473694,"2","2"
"Cell1298","SeuratProject",76279,8988,"Cell1298","Batch2","Group1",75683.3999433577,"0","0"
"Cell1299","SeuratProject",58087,8032,"Cell1299","Batch2","Group1",58356.7111103408,"0","0"
"Cell1300","SeuratProject",92231,9826,"Cell1300","Batch2","Group3",93381.0908071046,"1","1"
"Cell1301","SeuratProject",56253,7803,"Cell1301","Batch2","Group1",55732.2428690988,"0","0"
"Cell1302","SeuratProject",46048,7356,"Cell1302","Batch2","Group3",46648.0843261652,"1","1"
"Cell1303","SeuratProject",68977,8735,"Cell1303","Batch2","Group1",69386.9539191785,"0","0"
"Cell1304","SeuratProject",64680,8527,"Cell1304","Batch2","Group3",64868.3592783374,"1","1"
"Cell1305","SeuratProject",69511,8703,"Cell1305","Batch2","Group2",68838.5298162629,"2","2"
"Cell1306","SeuratProject",72646,8905,"Cell1306","Batch2","Group1",72860.8772852471,"0","0"
"Cell1307","SeuratProject",70495,8678,"Cell1307","Batch2","Group4",70342.4718145433,"3","3"
"Cell1308","SeuratProject",57706,7997,"Cell1308","Batch2","Group1",57122.807764137,"0","0"
"Cell1309","SeuratProject",63421,8392,"Cell1309","Batch2","Group2",62847.960609038,"2","2"
"Cell1310","SeuratProject",66236,8558,"Cell1310","Batch2","Group3",66149.7718508645,"2","2"
"Cell1311","SeuratProject",29512,5717,"Cell1311","Batch2","Group1",29802.3863884105,"0","0"
"Cell1312","SeuratProject",37817,6544,"Cell1312","Batch2","Group2",37801.9494010665,"2","2"
"Cell1313","SeuratProject",52231,7539,"Cell1313","Batch2","Group2",52564.7899962894,"2","2"
"Cell1314","SeuratProject",35996,6344,"Cell1314","Batch2","Group4",36081.163852139,"3","3"
"Cell1315","SeuratProject",41054,6748,"Cell1315","Batch2","Group3",41205.8338257133,"1","1"
"Cell1316","SeuratProject",65241,8506,"Cell1316","Batch2","Group1",65172.0175716713,"0","0"
"Cell1317","SeuratProject",59793,8203,"Cell1317","Batch2","Group3",59420.4847856152,"1","1"
"Cell1318","SeuratProject",49967,7599,"Cell1318","Batch2","Group4",50104.5193346684,"3","3"
"Cell1319","SeuratProject",66437,8581,"Cell1319","Batch2","Group1",67186.4325848763,"0","0"
"Cell1320","SeuratProject",63525,8383,"Cell1320","Batch2","Group3",63442.9700847573,"1","1"
"Cell1321","SeuratProject",50051,7474,"Cell1321","Batch2","Group2",50088.7020162205,"2","2"
"Cell1322","SeuratProject",68698,8704,"Cell1322","Batch2","Group1",68776.9380194162,"0","0"
"Cell1323","SeuratProject",93045,9929,"Cell1323","Batch2","Group1",92588.8594422833,"0","0"
"Cell1324","SeuratProject",57705,8050,"Cell1324","Batch2","Group2",58190.0405222831,"2","2"
"Cell1325","SeuratProject",67921,8704,"Cell1325","Batch2","Group1",66982.50148716,"0","0"
"Cell1326","SeuratProject",43003,6925,"Cell1326","Batch2","Group4",42449.1578830017,"3","3"
"Cell1327","SeuratProject",53294,7724,"Cell1327","Batch2","Group2",52773.3613748956,"2","2"
"Cell1328","SeuratProject",47505,7288,"Cell1328","Batch2","Group3",47998.0074243433,"1","1"
"Cell1329","SeuratProject",70906,8908,"Cell1329","Batch2","Group1",70608.2885965989,"0","0"
"Cell1330","SeuratProject",61434,8208,"Cell1330","Batch2","Group2",61464.4571446616,"2","2"
"Cell1331","SeuratProject",52281,7591,"Cell1331","Batch2","Group1",52414.0784963397,"0","0"
"Cell1332","SeuratProject",56993,7975,"Cell1332","Batch2","Group4",56774.4519597136,"3","3"
"Cell1333","SeuratProject",57327,8023,"Cell1333","Batch2","Group1",57923.2455263974,"0","0"
"Cell1334","SeuratProject",64138,8360,"Cell1334","Batch2","Group3",64504.6499733941,"1","1"
"Cell1335","SeuratProject",63758,8457,"Cell1335","Batch2","Group1",64658.4284959839,"0","0"
"Cell1336","SeuratProject",51489,7635,"Cell1336","Batch2","Group2",51731.9154418375,"2","2"
"Cell1337","SeuratProject",70504,8617,"Cell1337","Batch2","Group3",70652.7487632071,"1","1"
"Cell1338","SeuratProject",44464,7137,"Cell1338","Batch2","Group1",44916.2752071679,"0","0"
"Cell1339","SeuratProject",66856,8666,"Cell1339","Batch2","Group1",66521.5038855649,"0","0"
"Cell1340","SeuratProject",53998,7730,"Cell1340","Batch2","Group1",53794.302272049,"3","3"
"Cell1341","SeuratProject",60483,8214,"Cell1341","Batch2","Group3",60603.7146300389,"1","1"
"Cell1342","SeuratProject",44355,7094,"Cell1342","Batch2","Group2",44485.5740279364,"2","2"
"Cell1343","SeuratProject",62064,8363,"Cell1343","Batch2","Group1",62397.9117677873,"0","0"
"Cell1344","SeuratProject",52592,7736,"Cell1344","Batch2","Group2",52266.5152478215,"2","2"
"Cell1345","SeuratProject",85421,9653,"Cell1345","Batch2","Group1",86039.0743916003,"0","0"
"Cell1346","SeuratProject",58765,8101,"Cell1346","Batch2","Group3",57936.2519604583,"1","1"
"Cell1347","SeuratProject",65227,8577,"Cell1347","Batch2","Group1",64914.9247783339,"0","0"
"Cell1348","SeuratProject",49329,7541,"Cell1348","Batch2","Group2",49407.7748286172,"2","2"
"Cell1349","SeuratProject",92971,9893,"Cell1349","Batch2","Group1",93366.9400284554,"0","0"
"Cell1350","SeuratProject",50395,7526,"Cell1350","Batch2","Group1",50488.9892265679,"0","0"
"Cell1351","SeuratProject",50210,7629,"Cell1351","Batch2","Group1",50650.1838858757,"0","0"
"Cell1352","SeuratProject",54785,7835,"Cell1352","Batch2","Group3",55133.0897995518,"1","1"
"Cell1353","SeuratProject",75844,9093,"Cell1353","Batch2","Group1",75861.5705993359,"0","0"
"Cell1354","SeuratProject",52929,7692,"Cell1354","Batch2","Group2",53081.3861271185,"2","2"
"Cell1355","SeuratProject",96943,10056,"Cell1355","Batch2","Group3",97773.1355405701,"1","1"
"Cell1356","SeuratProject",64208,8490,"Cell1356","Batch2","Group3",65262.8758298331,"1","1"
"Cell1357","SeuratProject",55638,7836,"Cell1357","Batch2","Group2",56054.1992393413,"2","2"
"Cell1358","SeuratProject",56258,7883,"Cell1358","Batch2","Group2",56434.7963600808,"2","2"
"Cell1359","SeuratProject",59836,8087,"Cell1359","Batch2","Group4",60344.3474858966,"3","3"
"Cell1360","SeuratProject",63941,8459,"Cell1360","Batch2","Group4",63843.5764925227,"3","3"
"Cell1361","SeuratProject",53192,7746,"Cell1361","Batch2","Group3",53394.9795081071,"1","1"
"Cell1362","SeuratProject",70438,8792,"Cell1362","Batch2","Group2",70352.2057953511,"2","2"
"Cell1363","SeuratProject",62956,8421,"Cell1363","Batch2","Group1",62820.039412629,"0","0"
"Cell1364","SeuratProject",61813,8353,"Cell1364","Batch2","Group1",61878.7623632217,"0","0"
"Cell1365","SeuratProject",66623,8559,"Cell1365","Batch2","Group1",66953.7051695823,"0","0"
"Cell1366","SeuratProject",42140,6820,"Cell1366","Batch2","Group4",42257.6176936065,"3","3"
"Cell1367","SeuratProject",52383,7726,"Cell1367","Batch2","Group3",52505.7022178833,"1","1"
"Cell1368","SeuratProject",40553,6762,"Cell1368","Batch2","Group4",40166.6249560587,"3","3"
"Cell1369","SeuratProject",49311,7522,"Cell1369","Batch2","Group1",49149.0177823724,"3","3"
"Cell1370","SeuratProject",39974,6776,"Cell1370","Batch2","Group3",40653.1650317899,"1","1"
"Cell1371","SeuratProject",56097,8010,"Cell1371","Batch2","Group2",56709.2258007527,"2","2"
"Cell1372","SeuratProject",55295,7865,"Cell1372","Batch2","Group1",55115.4298950028,"0","0"
"Cell1373","SeuratProject",75264,8987,"Cell1373","Batch2","Group1",75068.5125253512,"0","0"
"Cell1374","SeuratProject",67250,8681,"Cell1374","Batch2","Group4",67361.2004557659,"3","3"
"Cell1375","SeuratProject",66331,8551,"Cell1375","Batch2","Group1",66250.1295022347,"0","0"
"Cell1376","SeuratProject",70446,8769,"Cell1376","Batch2","Group2",69894.7492176266,"2","2"
"Cell1377","SeuratProject",75492,9142,"Cell1377","Batch2","Group4",74793.8743283061,"3","3"
"Cell1378","SeuratProject",85121,9581,"Cell1378","Batch2","Group1",85441.5400428846,"0","0"
"Cell1379","SeuratProject",58662,8082,"Cell1379","Batch2","Group1",59052.2110840336,"0","0"
"Cell1380","SeuratProject",61891,8291,"Cell1380","Batch2","Group3",61967.6541391733,"1","1"
"Cell1381","SeuratProject",71631,8893,"Cell1381","Batch2","Group1",71040.6261681246,"0","0"
"Cell1382","SeuratProject",74693,9015,"Cell1382","Batch2","Group4",74322.222303513,"3","3"
"Cell1383","SeuratProject",73873,8915,"Cell1383","Batch2","Group1",74610.4819283411,"0","0"
"Cell1384","SeuratProject",59741,8184,"Cell1384","Batch2","Group3",60580.408293533,"1","1"
"Cell1385","SeuratProject",60088,8167,"Cell1385","Batch2","Group4",60201.5809200554,"3","3"
"Cell1386","SeuratProject",60657,8265,"Cell1386","Batch2","Group4",60114.0308732948,"3","3"
"Cell1387","SeuratProject",40078,6716,"Cell1387","Batch2","Group2",39661.9349930357,"2","2"
"Cell1388","SeuratProject",73104,8930,"Cell1388","Batch2","Group1",71861.0643723409,"0","0"
"Cell1389","SeuratProject",90451,9770,"Cell1389","Batch2","Group2",89424.0296979503,"2","2"
"Cell1390","SeuratProject",69239,8771,"Cell1390","Batch2","Group2",69105.1861598156,"2","2"
"Cell1391","SeuratProject",64803,8563,"Cell1391","Batch2","Group3",65177.5214696202,"1","1"
"Cell1392","SeuratProject",68311,8750,"Cell1392","Batch2","Group2",68345.3521430453,"2","2"
"Cell1393","SeuratProject",56337,7922,"Cell1393","Batch2","Group4",56013.5550498159,"3","3"
"Cell1394","SeuratProject",60643,8308,"Cell1394","Batch2","Group1",60560.4355818815,"0","0"
"Cell1395","SeuratProject",82829,9467,"Cell1395","Batch2","Group3",83301.1204730881,"1","1"
"Cell1396","SeuratProject",70705,8858,"Cell1396","Batch2","Group3",70565.1080639037,"1","1"
"Cell1397","SeuratProject",80289,9340,"Cell1397","Batch2","Group3",80599.5982631862,"1","1"
"Cell1398","SeuratProject",85833,9549,"Cell1398","Batch2","Group4",85980.7339359122,"3","3"
"Cell1399","SeuratProject",70624,8836,"Cell1399","Batch2","Group1",69943.9236375229,"0","0"
"Cell1400","SeuratProject",63978,8416,"Cell1400","Batch2","Group1",63552.9685241712,"0","0"
"Cell1401","SeuratProject",55368,7871,"Cell1401","Batch2","Group3",54604.1422586685,"1","1"
"Cell1402","SeuratProject",74341,9022,"Cell1402","Batch2","Group1",74669.9719454165,"0","0"
"Cell1403","SeuratProject",51020,7561,"Cell1403","Batch2","Group2",50276.913399311,"2","2"
"Cell1404","SeuratProject",58300,8007,"Cell1404","Batch2","Group3",59043.4919908799,"1","1"
"Cell1405","SeuratProject",58779,8213,"Cell1405","Batch2","Group3",58258.7543537321,"1","1"
"Cell1406","SeuratProject",69025,8758,"Cell1406","Batch2","Group1",69766.5442565527,"0","0"
"Cell1407","SeuratProject",62782,8332,"Cell1407","Batch2","Group3",62957.0032447197,"1","1"
"Cell1408","SeuratProject",54872,7807,"Cell1408","Batch2","Group2",54709.4672079751,"2","2"
"Cell1409","SeuratProject",61734,8370,"Cell1409","Batch2","Group1",62012.4456045359,"0","0"
"Cell1410","SeuratProject",60737,8269,"Cell1410","Batch2","Group1",60858.8229250723,"0","0"
"Cell1411","SeuratProject",43502,6894,"Cell1411","Batch2","Group1",42952.3525678517,"0","0"
"Cell1412","SeuratProject",62969,8443,"Cell1412","Batch2","Group1",63724.4284556884,"0","0"
"Cell1413","SeuratProject",76799,9150,"Cell1413","Batch2","Group2",76473.4604892634,"2","2"
"Cell1414","SeuratProject",71557,8902,"Cell1414","Batch2","Group1",70849.131686158,"0","0"
"Cell1415","SeuratProject",39626,6782,"Cell1415","Batch2","Group4",40130.0697498549,"3","3"
"Cell1416","SeuratProject",49103,7441,"Cell1416","Batch2","Group4",49440.986739313,"3","3"
"Cell1417","SeuratProject",69792,8886,"Cell1417","Batch2","Group3",70133.9753478354,"1","1"
"Cell1418","SeuratProject",60204,8160,"Cell1418","Batch2","Group2",60112.4711683762,"2","2"
"Cell1419","SeuratProject",40815,6771,"Cell1419","Batch2","Group2",41338.0559152682,"2","2"
"Cell1420","SeuratProject",45403,7180,"Cell1420","Batch2","Group3",45465.5036641538,"1","1"
"Cell1421","SeuratProject",62771,8384,"Cell1421","Batch2","Group2",62725.7830434335,"2","2"
"Cell1422","SeuratProject",64865,8511,"Cell1422","Batch2","Group1",65358.1101495293,"0","0"
"Cell1423","SeuratProject",48997,7396,"Cell1423","Batch2","Group1",48866.7276250115,"0","0"
"Cell1424","SeuratProject",64255,8409,"Cell1424","Batch2","Group2",64223.145060699,"2","2"
"Cell1425","SeuratProject",72492,8854,"Cell1425","Batch2","Group2",71547.7533238922,"2","2"
"Cell1426","SeuratProject",67253,8669,"Cell1426","Batch2","Group2",66947.9966409754,"2","2"
"Cell1427","SeuratProject",51927,7681,"Cell1427","Batch2","Group3",51587.41267897,"1","1"
"Cell1428","SeuratProject",59417,8112,"Cell1428","Batch2","Group1",58999.8038593096,"0","0"
"Cell1429","SeuratProject",62962,8338,"Cell1429","Batch2","Group1",63056.7749267778,"0","0"
"Cell1430","SeuratProject",45817,7202,"Cell1430","Batch2","Group2",45968.5950919236,"2","2"
"Cell1431","SeuratProject",81223,9354,"Cell1431","Batch2","Group4",81367.2332731539,"3","3"
"Cell1432","SeuratProject",62131,8286,"Cell1432","Batch2","Group4",61472.0410622134,"3","3"
"Cell1433","SeuratProject",51131,7568,"Cell1433","Batch2","Group2",50673.8605664683,"2","2"
"Cell1434","SeuratProject",64720,8424,"Cell1434","Batch2","Group1",65245.9896857072,"0","0"
"Cell1435","SeuratProject",51851,7607,"Cell1435","Batch2","Group2",51281.0827082925,"2","2"
"Cell1436","SeuratProject",67143,8574,"Cell1436","Batch2","Group2",67869.6583859871,"2","2"
"Cell1437","SeuratProject",80971,9242,"Cell1437","Batch2","Group3",80724.5230422812,"1","1"
"Cell1438","SeuratProject",59568,8233,"Cell1438","Batch2","Group1",60058.475060816,"0","0"
"Cell1439","SeuratProject",55140,7909,"Cell1439","Batch2","Group3",55137.0143133139,"1","1"
"Cell1440","SeuratProject",99484,10181,"Cell1440","Batch2","Group1",99200.0588683817,"0","0"
"Cell1441","SeuratProject",65472,8524,"Cell1441","Batch2","Group4",65150.5491617783,"3","3"
"Cell1442","SeuratProject",62848,8420,"Cell1442","Batch2","Group4",63751.1372078896,"3","3"
"Cell1443","SeuratProject",73545,8956,"Cell1443","Batch2","Group1",73951.0489455053,"0","0"
"Cell1444","SeuratProject",46972,7230,"Cell1444","Batch2","Group1",47118.3496337194,"0","0"
"Cell1445","SeuratProject",70132,8799,"Cell1445","Batch2","Group1",70832.6319404602,"0","0"
"Cell1446","SeuratProject",47559,7414,"Cell1446","Batch2","Group1",47618.7714656695,"0","0"
"Cell1447","SeuratProject",67218,8662,"Cell1447","Batch2","Group3",66906.4765459012,"1","1"
"Cell1448","SeuratProject",49195,7425,"Cell1448","Batch2","Group1",48782.0167519295,"0","0"
"Cell1449","SeuratProject",83382,9520,"Cell1449","Batch2","Group1",83651.3587661848,"0","0"
"Cell1450","SeuratProject",82570,9307,"Cell1450","Batch2","Group3",82363.7158113982,"1","1"
"Cell1451","SeuratProject",50185,7560,"Cell1451","Batch2","Group3",50559.9251627487,"1","1"
"Cell1452","SeuratProject",70216,8821,"Cell1452","Batch2","Group1",70825.4604025462,"0","0"
"Cell1453","SeuratProject",63468,8327,"Cell1453","Batch2","Group3",62974.7107638353,"1","1"
"Cell1454","SeuratProject",70825,8857,"Cell1454","Batch2","Group2",70451.1072864039,"2","2"
"Cell1455","SeuratProject",58055,8122,"Cell1455","Batch2","Group1",58170.6215004168,"0","0"
"Cell1456","SeuratProject",88387,9723,"Cell1456","Batch2","Group2",88192.8233849649,"2","2"
"Cell1457","SeuratProject",52146,7696,"Cell1457","Batch2","Group2",52167.5384281756,"2","2"
"Cell1458","SeuratProject",54348,7939,"Cell1458","Batch2","Group3",54721.2452650514,"1","1"
"Cell1459","SeuratProject",49784,7511,"Cell1459","Batch2","Group3",49885.0866442535,"1","1"
"Cell1460","SeuratProject",55690,7898,"Cell1460","Batch2","Group1",55731.4987220934,"0","0"
"Cell1461","SeuratProject",60369,8252,"Cell1461","Batch2","Group1",60970.8844767114,"0","0"
"Cell1462","SeuratProject",55411,7908,"Cell1462","Batch2","Group1",55270.786388985,"0","0"
"Cell1463","SeuratProject",45836,7178,"Cell1463","Batch2","Group2",45330.5100062528,"2","2"
"Cell1464","SeuratProject",39813,6728,"Cell1464","Batch2","Group1",40217.9472482943,"0","0"
"Cell1465","SeuratProject",70185,8781,"Cell1465","Batch2","Group1",69938.1928322643,"0","0"
"Cell1466","SeuratProject",108604,10538,"Cell1466","Batch2","Group1",108623.891799399,"0","0"
"Cell1467","SeuratProject",75989,9097,"Cell1467","Batch2","Group2",75333.9888630597,"2","2"
"Cell1468","SeuratProject",65255,8500,"Cell1468","Batch2","Group1",65629.7343919876,"0","0"
"Cell1469","SeuratProject",56213,8000,"Cell1469","Batch2","Group1",56731.7544477,"0","0"
"Cell1470","SeuratProject",64119,8365,"Cell1470","Batch2","Group3",63905.9832639185,"1","1"
"Cell1471","SeuratProject",68500,8701,"Cell1471","Batch2","Group4",68700.6115047056,"3","3"
"Cell1472","SeuratProject",71323,8836,"Cell1472","Batch2","Group4",70783.1029184815,"3","3"
"Cell1473","SeuratProject",43576,7097,"Cell1473","Batch2","Group4",44044.9529514734,"3","3"
"Cell1474","SeuratProject",64170,8469,"Cell1474","Batch2","Group1",64452.4392153711,"0","0"
"Cell1475","SeuratProject",52501,7721,"Cell1475","Batch2","Group3",52793.8423804573,"1","1"
"Cell1476","SeuratProject",51132,7558,"Cell1476","Batch2","Group3",50364.0800442347,"1","1"
"Cell1477","SeuratProject",48992,7489,"Cell1477","Batch2","Group3",49322.0588924373,"1","1"
"Cell1478","SeuratProject",40970,6750,"Cell1478","Batch2","Group1",40863.7792862401,"0","0"
"Cell1479","SeuratProject",48738,7385,"Cell1479","Batch2","Group3",49093.2729706727,"1","1"
"Cell1480","SeuratProject",48923,7406,"Cell1480","Batch2","Group1",48902.6692741852,"0","0"
"Cell1481","SeuratProject",47309,7260,"Cell1481","Batch2","Group1",47652.3202803506,"0","0"
"Cell1482","SeuratProject",52070,7655,"Cell1482","Batch2","Group4",52347.0207993797,"3","3"
"Cell1483","SeuratProject",53561,7737,"Cell1483","Batch2","Group3",53530.0741501613,"1","1"
"Cell1484","SeuratProject",81395,9332,"Cell1484","Batch2","Group1",80402.3128758204,"0","0"
"Cell1485","SeuratProject",76451,9106,"Cell1485","Batch2","Group1",76387.6520022385,"0","0"
"Cell1486","SeuratProject",70450,8726,"Cell1486","Batch2","Group3",69758.0451438527,"1","1"
"Cell1487","SeuratProject",80579,9313,"Cell1487","Batch2","Group3",80516.0111616366,"1","1"
"Cell1488","SeuratProject",84891,9521,"Cell1488","Batch2","Group1",84917.0907481202,"0","0"
"Cell1489","SeuratProject",53564,7742,"Cell1489","Batch2","Group3",54467.5342152636,"1","1"
"Cell1490","SeuratProject",67362,8626,"Cell1490","Batch2","Group2",66827.648376847,"2","2"
"Cell1491","SeuratProject",60743,8233,"Cell1491","Batch2","Group2",61147.5375495618,"2","2"
"Cell1492","SeuratProject",57071,8081,"Cell1492","Batch2","Group2",57129.5300325909,"2","2"
"Cell1493","SeuratProject",50344,7496,"Cell1493","Batch2","Group4",49936.7679964836,"3","3"
"Cell1494","SeuratProject",55242,7829,"Cell1494","Batch2","Group2",55215.3746487777,"2","2"
"Cell1495","SeuratProject",55490,7885,"Cell1495","Batch2","Group1",55885.6711290221,"0","0"
"Cell1496","SeuratProject",50604,7614,"Cell1496","Batch2","Group1",50991.949622392,"0","0"
"Cell1497","SeuratProject",48214,7372,"Cell1497","Batch2","Group1",48625.2017047401,"0","0"
"Cell1498","SeuratProject",58411,8121,"Cell1498","Batch2","Group2",58167.8165653991,"2","2"
"Cell1499","SeuratProject",44530,7044,"Cell1499","Batch2","Group4",44754.4186665892,"3","3"
"Cell1500","SeuratProject",55090,7832,"Cell1500","Batch2","Group1",55754.3760422528,"0","0"
"Cell1501","SeuratProject",54800,7814,"Cell1501","Batch2","Group3",55109.1263874999,"1","1"
"Cell1502","SeuratProject",73033,9010,"Cell1502","Batch2","Group1",73137.6139561526,"0","0"
"Cell1503","SeuratProject",58268,8068,"Cell1503","Batch2","Group3",58016.9801971788,"1","1"
"Cell1504","SeuratProject",73122,8924,"Cell1504","Batch2","Group1",72822.8267056127,"0","0"
"Cell1505","SeuratProject",64837,8535,"Cell1505","Batch2","Group2",65318.8000949045,"2","2"
"Cell1506","SeuratProject",60353,8177,"Cell1506","Batch2","Group2",60164.3406273773,"2","2"
"Cell1507","SeuratProject",56005,7960,"Cell1507","Batch2","Group3",56411.8007504091,"1","1"
"Cell1508","SeuratProject",56732,7903,"Cell1508","Batch2","Group4",56592.0359599988,"3","3"
"Cell1509","SeuratProject",84387,9492,"Cell1509","Batch2","Group1",84796.8965797612,"0","0"
"Cell1510","SeuratProject",68510,8694,"Cell1510","Batch2","Group1",68725.0413075654,"0","0"
"Cell1511","SeuratProject",55569,7863,"Cell1511","Batch2","Group1",55494.1850617498,"0","0"
"Cell1512","SeuratProject",71525,8865,"Cell1512","Batch2","Group2",71485.6745538839,"2","2"
"Cell1513","SeuratProject",55471,7958,"Cell1513","Batch2","Group1",55471.0909735499,"0","0"
"Cell1514","SeuratProject",51013,7654,"Cell1514","Batch2","Group4",51120.4443317631,"3","3"
"Cell1515","SeuratProject",58235,8042,"Cell1515","Batch2","Group3",58140.0144810041,"1","1"
"Cell1516","SeuratProject",87221,9576,"Cell1516","Batch2","Group2",86625.1006521721,"2","2"
"Cell1517","SeuratProject",62994,8293,"Cell1517","Batch2","Group1",62580.5244925446,"0","0"
"Cell1518","SeuratProject",78158,9246,"Cell1518","Batch2","Group1",78551.7473414753,"0","0"
"Cell1519","SeuratProject",63313,8398,"Cell1519","Batch2","Group1",64130.0906555257,"0","0"
"Cell1520","SeuratProject",69375,8667,"Cell1520","Batch2","Group2",69872.3245902952,"2","2"
"Cell1521","SeuratProject",53559,7837,"Cell1521","Batch2","Group1",54081.2833721301,"0","0"
"Cell1522","SeuratProject",66707,8641,"Cell1522","Batch2","Group2",66919.9494132891,"3","3"
"Cell1523","SeuratProject",51317,7653,"Cell1523","Batch2","Group1",51644.9328287502,"0","0"
"Cell1524","SeuratProject",75038,9035,"Cell1524","Batch2","Group3",74644.3347841604,"1","1"
"Cell1525","SeuratProject",51817,7562,"Cell1525","Batch2","Group3",51691.7498506424,"1","1"
"Cell1526","SeuratProject",55211,7792,"Cell1526","Batch2","Group1",55380.6976273437,"0","0"
"Cell1527","SeuratProject",63760,8426,"Cell1527","Batch2","Group1",63376.7493515771,"0","0"
"Cell1528","SeuratProject",78213,9225,"Cell1528","Batch2","Group2",77908.7325410889,"2","2"
"Cell1529","SeuratProject",52926,7724,"Cell1529","Batch2","Group1",53221.5681176626,"0","0"
"Cell1530","SeuratProject",78708,9242,"Cell1530","Batch2","Group2",78731.4111464301,"2","2"
"Cell1531","SeuratProject",68495,8654,"Cell1531","Batch2","Group2",68697.1375435823,"2","2"
"Cell1532","SeuratProject",57117,7978,"Cell1532","Batch2","Group2",57391.530927736,"2","2"
"Cell1533","SeuratProject",49036,7471,"Cell1533","Batch2","Group1",48333.0801928649,"0","0"
"Cell1534","SeuratProject",61050,8252,"Cell1534","Batch2","Group1",60665.6252782343,"0","0"
"Cell1535","SeuratProject",56406,8015,"Cell1535","Batch2","Group4",56581.593620207,"3","3"
"Cell1536","SeuratProject",46910,7211,"Cell1536","Batch2","Group2",46752.3398429773,"2","2"
"Cell1537","SeuratProject",60033,8212,"Cell1537","Batch2","Group1",60064.9263275756,"0","0"
"Cell1538","SeuratProject",75461,9060,"Cell1538","Batch2","Group1",75331.1670929957,"0","0"
"Cell1539","SeuratProject",82455,9313,"Cell1539","Batch2","Group3",82463.2978616281,"1","1"
"Cell1540","SeuratProject",43002,6976,"Cell1540","Batch2","Group3",42950.3166696731,"0","0"
"Cell1541","SeuratProject",100916,10190,"Cell1541","Batch2","Group1",101159.070561932,"0","0"
"Cell1542","SeuratProject",48447,7394,"Cell1542","Batch2","Group1",48414.1528221699,"0","0"
"Cell1543","SeuratProject",59482,8214,"Cell1543","Batch2","Group4",59105.7119927799,"3","3"
"Cell1544","SeuratProject",49894,7429,"Cell1544","Batch2","Group1",50055.2453060459,"0","0"
"Cell1545","SeuratProject",44170,7070,"Cell1545","Batch2","Group1",44674.6575233079,"0","0"
"Cell1546","SeuratProject",64966,8489,"Cell1546","Batch2","Group1",65442.2804183965,"0","0"
"Cell1547","SeuratProject",59291,8152,"Cell1547","Batch2","Group1",58837.3324939216,"0","0"
"Cell1548","SeuratProject",52136,7759,"Cell1548","Batch2","Group1",52813.740546354,"0","0"
"Cell1549","SeuratProject",86618,9600,"Cell1549","Batch2","Group3",86693.8388907434,"1","1"
"Cell1550","SeuratProject",61173,8314,"Cell1550","Batch2","Group1",61194.4973948783,"0","0"
"Cell1551","SeuratProject",52267,7670,"Cell1551","Batch2","Group4",52050.3258346861,"3","3"
"Cell1552","SeuratProject",79757,9334,"Cell1552","Batch2","Group1",80042.2009710697,"0","0"
"Cell1553","SeuratProject",50269,7542,"Cell1553","Batch2","Group3",49585.1521846205,"1","1"
"Cell1554","SeuratProject",47808,7397,"Cell1554","Batch2","Group4",47871.8676389688,"3","3"
"Cell1555","SeuratProject",57791,8129,"Cell1555","Batch2","Group1",57998.3403096871,"0","0"
"Cell1556","SeuratProject",52164,7583,"Cell1556","Batch2","Group2",51864.8770192894,"2","2"
