,spg,spc,spd
Cep83os,0.011655440671657904,0.2905776156866162,0.011564976366926511
Cep85,0.22073126493244088,0.2877481402884472,0.016505227954393784
Cep85l,0.07402050444436739,0.18042659515999782,1.0657447356482843
Cep89,0.1184500854406783,0.2665015817532522,0.11597315571664156
Cep95,0.06406857193670554,0.07334838055097617,0.10745894423547038
Cerk,0.029629894760541703,0.0005514314290105061,0.0023353697663345964
Cers3,0.0012239469356922247,0.49791356311294194,0.015326702274966568
Cetn1,0.009982465658234945,7.368383333398231,3.0500269209305904
Cetn3,2.4744949586226728,0.6454562284916089,0.2821311201703703
Cetn4,0.05006220198168265,0.07805580171465404,0.8296875966875275
Cfdp1,3.1873014810956706,0.0164489657927107,0.04141946999822703
Cfl1,0.21592892790012833,0.013469953973473604,0.15164532533637792
Cfl2,0.7067208539102846,0.450209205057087,0.6834849300714362
Cftr,0.006842832427798484,0.0034447689928722857,0.03928450202191735
Cggbp1,0.7866292134522868,0.003805938640174637,0.06897556479171969
Cgnl1,0.004346413375176439,0.001711111690022757,0.011618012221226588
Cgrrf1,0.05242846013463163,0.05557590623578324,0.26261438105353013
Chaf1a,0.2384515199527731,0.042967834173015654,0.12720476471878445
Chchd1,0.0036382840670071835,0.3221696077222865,0.10136851156267442
Chchd10,0.09842719806552366,0.07399704580398149,0.12057372485377849
Chchd2,0.538967348087995,0.25538537888639296,0.017305917685353396
Chchd3,0.7904080788173699,0.14945722181927892,1.1261777383290161
Chchd5,0.027962372894080205,0.04794380215048495,0.0
Chchd6,0.6006578342611423,0.7602414330171523,0.2602512767317404
Chchd7,0.8785047023845971,0.2988488132706623,0.01496091879315273
Chd1,0.5195867091693153,0.10836724247812984,0.0076025361048923015
Chd1l,0.1225054940401637,0.07438369565089197,0.08697195827237542
Chd2,0.5521387061125111,0.05315398356133575,0.025502838367827626
Chd3,1.009333982173277,0.02434554345767245,0.002444862864810423
Chd4,5.070411820190454,0.5546601095228777,0.12188196501156164
Chd5,0.10541733638094336,0.13191529986995718,2.635262863044413
Chd8,0.17719238888530534,0.05332257058045831,0.00916299598532721
Chd9,0.05150286526755684,0.009789963369881667,0.0036253018668520836
Chek1,0.006373935903353752,0.004921898043051253,0.0031205852096420545
Chfr,0.3375983212971406,0.002768075668559402,0.010217755817636462
Chga,0.05788779180172853,0.0,0.0009686659192545575
Chic2,0.37960247030816713,0.22377616480960502,0.03336764280364061
Chid1,0.04644069904003491,0.020163993524030973,0.10289621732586962
Chka,0.21635292269497053,0.0028832542460909285,0.1439027338436592
Chkb,0.0003963070161696481,0.02075875291853798,0.03653434952146051
Chl1,0.04119259551565008,0.40138770743782437,4.309582687396403
Chmp1a,0.8105237265543819,0.07535808521049027,0.06465479774637084
Chmp2a,1.1225745724978409,0.4003226926196175,0.3527133448150371
Chmp2b,0.16438610227831751,0.19844673318035422,0.06644619195871386
Chmp3,1.1351477008137505,0.3563171672110773,0.14386640916808402
Chmp4b,1.2819818129555987,0.08082361619609423,0.07502325768292359
Chmp5,0.11590881545226549,0.004704592336676105,0.03835378740424615
Chmp6,0.24441144987201643,0.09255759850668174,0.030908325687524534
Chn1,0.21620655473584838,0.007945636364963678,0.08479677516909967
Chn2,0.030109919921632568,0.01578426557798295,2.012748480150143
Chp1,0.01761651552814257,0.003376349828545745,0.04871949850236048
Chpt1,0.10071896373920716,0.010815141345503234,0.0011600689926051493
Chrac1,0.0934685668771126,1.3452697100817326,0.16145868545949327
Chtop,0.3924587661382326,0.3141272466258184,0.012460510508711296
Churc1,0.07838236776368543,0.4596181643731519,0.0015747948185288552
Ciapin1,0.2763153101100675,0.45748503508562793,0.09003344000660975
Ciart,0.10128761930996343,0.0021743340883798117,0.004504135607979875
Cib1,0.8352172422884778,0.1547504454137007,0.2615822801689383
Cinp,0.054984619418509,0.022561168410054233,0.0026205766280541615
Cipc,0.03304675039295167,0.005007011932211226,0.0017722253107937992
Cir1,0.27894175525111375,0.20814884674453474,0.02014528154722569
Cirbp,1.7513449095488356,0.020586010627327577,0.020371338156722835
Cirh1a,0.551879009811803,0.0034472340853049896,0.016189911697736974
Cisd1,0.49330966344919774,0.6810974086373307,0.055807862997754025
Cit,0.09094409270912425,0.04206977352200721,0.06967529420500229
Cited4,0.0019340759706741348,0.0,0.06446106154466093
Ciz1,0.0017570919616445872,0.05649035471058247,0.033490371369503426
Ckap2,0.3297732681664266,0.16624961333814045,0.0006043410333702639
Ckap2l,0.580423194832261,0.12834711909839405,0.11388947409864966
Ckap4,0.5106757444011024,0.32271122431016286,0.09124501210447825
Ckap5,1.067301091546931,0.1522258744716826,0.04759381984548365
Cklf,0.008002239835803705,0.2870754211102445,0.4015357781771147
Cks2,0.21472625310931934,0.849488105979875,0.02619027388573538
Clasp1,0.14676738887957771,0.0033054354253072714,0.005584428252032676
Clasrp,0.07070305901020323,0.08153950908618966,0.02733027271475313
Clca1,0.0012838260512850687,0.0,0.04850074683616643
Clcn3,0.6141190249701836,0.0999887511034844,0.11848655286627632
Clcn4-2,0.0101423664944269,0.03278807386147382,0.0013715931020236536
Cldn25,0.18234556740086083,0.011043396648498066,0.14456273098741784
Cldn26,0.07521855348426824,0.017266881287381616,0.0
Clgn,0.9651673738382622,3.091463982793051,6.622887244769317
Clhc1,0.003962184704163357,0.012950880033196515,0.07725359690201763
Clint1,0.19881080764220796,0.03039340162743115,0.06501875499235892
Clip1,0.09455701373278882,0.4087219880301585,1.6566285898767976
Clip4,0.0012978579216503465,0.007841375013652008,0.6849943148436842
Clk1,0.12280004959080944,0.00011845946272668948,0.06847188929586927
Clk3,0.14456121748733922,0.0042773193676975034,0.06075617226878686
Clk4,0.16935445521062614,0.02912663668613139,0.07000843135025546
Clmn,0.018667895040630024,0.0,0.27590667386349255
Cln6,0.01191203823039029,0.009444488671552414,0.0038804187341566305
Clns1a,0.07458646123448331,4.925357104440507e-05,0.011019465584942576
Clp1,0.04048162782372261,0.13132534612076205,0.0018054980686610794
Clpb,0.12669849956169016,0.4699025537242111,2.980596325081333
Clpp,0.1021477329672214,0.019807345848612993,0.04469493690590524
Clptm1,0.11039787471674924,0.012217548640378462,0.0025654230989721662
Clptm1l,0.33186909623202976,0.04422631229195944,0.015125445568595451
Clpx,0.2334997686104641,0.25925023264266367,1.0245760342136463
Clta,0.1376177251418507,0.11238362331150693,0.03988894296797709
Cltc,0.3900986006870322,0.023241184024639542,0.006903372324613352
Clu,0.2367685030986011,0.07923680832402473,0.15670616798328116
Cluap1,0.10649955764036974,0.12950230846063474,0.09275154111985427
Cluh,0.2682344657324507,0.04921309346558503,0.017178336402197167
Cmas,0.005662754813525278,0.02858288315766177,0.0011724611839592715
Cmc1,0.02980977769060826,0.0017905673074234817,0.028979575777803867
Cmc2,0.4815957696423072,0.06891117463574348,0.04161297166917935
Cmip,0.307497287417446,0.0004732103655322294,0.0014436125828856592
Cmklr1,0.012280619851715474,0.01770478607943655,0.0038326714622160377
Cmss1,0.1459863474505506,0.011708547577800522,0.03141396020499733
Cnbd2,0.0100277009019223,0.10630225807139192,0.27604780619586405
Cnbp,1.587802564681471,0.5229159182918757,0.6694176648627802
Cndp2,0.009019951676453518,0.0074296630642059925,0.036366204764183535
Cnot1,0.22710482387543057,0.5321135003796774,0.08015881907001488
Cnot10,0.4527111702456257,0.0014242828898460172,0.02755632415077768
Cnot11,0.2726405113621002,0.07200714886393468,0.05259119088161874
Cnot2,0.2799243363025807,0.024875518562520623,0.006289793732583997
Cnot4,0.8972955759521332,0.3978129873512914,0.009445257201088417
Cnot6,0.16360894545778787,0.005268676453056024,0.009624742210292015
Cnot6l,0.21091778293842417,0.017568466665589873,0.0027279296333668286
Cnot7,0.13359965989721048,0.09866908255056955,0.06065128873439252
Cnppd1,0.0004683120362192271,0.04993649431162226,0.023954973306423447
Cnst,0.026772660428467942,0.0006791623703822077,0.003036904721552582
Cntd1,0.00033120005132445497,0.972971184553518,0.04524850882043646
Cntln,0.15110047542805283,0.1355712434672158,0.0218771066716275
Cntnap2,0.013999300989822926,0.014707378977414753,0.029528808873319372
Cntrl,1.451568608644988,0.07905746345965857,0.046577463562487036
Coa3,0.2840995748515583,0.02660822550996757,0.008492766575022535
Coa4,0.00017545747928406712,0.07846790507412546,0.013027818855225722
Coa6,0.0797676958237789,0.026636525640895064,0.0023607587986522955
Cog1,0.016584382717361863,0.0012920217604388442,0.025853910218074247
Cog4,0.2175992277727982,0.0040301953339326995,0.001907471632501825
Cog6,0.08457502662254147,0.1308540726356325,0.025602698460332935
Cog7,0.12593359970323534,0.011495876521953422,0.005127459729008672
Cog8,0.03709028282422152,0.045003280960563954,0.09821988785606232
Coil,0.10883554651500046,0.1495657254226841,0.105573696332304
Col14a1,0.001883569191861732,0.03146024500257485,0.000909394952671604
Col16a1,0.007136683254238195,0.06711370909727572,0.015212156418257013
Col22a1,0.049278886012153765,0.20131618775202686,2.447313997492895
Col2a1,0.004688356677079915,0.00231180450468755,0.00022964422412507694
Col4a3bp,0.16967822710623426,0.032792110524463056,0.021282904027831805
Col6a4,0.004273676317267329,0.007252164053936894,0.016008600452707602
Commd1,0.29561457670337965,0.5676864249427879,0.1790744148266632
Commd3,0.10289731929007315,0.04489787700826904,0.1015948061519109
Commd4,0.25531673175220193,0.03175190675286636,0.00025125891178839443
Commd5,0.0009542855440040483,0.03448998791010422,0.012990061127741932
Commd6,0.014845704790314766,0.024369654710600826,0.024485000747178187
Commd8,0.1638580306437056,0.0067858780814037505,0.0005977750344027129
Commd9,0.07805247760969385,0.06975794871251449,0.01652997612279387
Comp,0.0034505935849934565,0.003267324839311293,0.08536510527645146
Copa,0.2681061100895719,0.0035578002515144584,0.006642219739282167
Copb1,0.23828834595057255,0.12873979428751373,0.0188565850444128
Copb2,0.6886485920241602,0.009338142765332734,0.00686304165675935
Cope,0.8821063478209652,0.07378229217004469,0.027490012303555293
Coprs,1.667250577671218,0.07119052522002942,0.02436047181285257
Cops2,0.33763164714898714,0.2084275306826204,0.1508656899143861
Cops3,1.2788940807781348,0.17972539398358311,0.10457036685329973
Cops4,0.6542741821176578,0.44553796757575737,0.28206936960148515
Cops5,0.00019390052465533813,0.1612826122085258,0.06816697171912692
Cops6,0.647431301132253,0.31077895921579834,0.6288813687180649
Cops7a,0.09821858436655692,0.5876528591985434,0.4674486609889582
Cops8,0.5427562316539399,0.17212865517785264,0.02766048684799055
Copz1,0.17393273211386764,0.008837101361680443,0.008022322880381344
Coq10a,0.012313223728627419,0.0,0.004345956683410313
Coq10b,0.04072814456783778,0.01929696892049122,0.2724099306349943
Coq3,0.026286281887952966,0.011297225061561599,0.000726558611033715
Coq4,0.005784113688697517,0.1490603715898883,0.4162916808738112
Coq6,0.027925049984542913,0.0021550010524092524,0.19247117039524894
Coq9,0.11171566681358384,0.09025319768077011,0.07152452094298568
Coro2a,0.01047820176060084,0.035014085934116444,0.3401509944983077
Cotl1,0.058087874695981805,0.0019476372595202106,0.0
Cox10,0.15952601747389425,0.009092744493952653,0.00030320321726142195
Cox11,0.34257977967180114,0.04375798426611196,0.027182896000960386
Cox14,0.2831605831964943,0.003303739809401777,0.0038156399593130105
Cox16,0.16497849485152394,0.03173370025623028,0.011643250145032263
Cox17,0.6731806125653388,0.7857180348159539,0.09766321530695628
Cox18,0.08804487649297975,0.003536641129629938,0.008329016682714387
Cox19,0.010484049757570762,0.038338291743482765,0.006622136749793958
Cox20,0.22762260129752424,0.01092438131372891,0.04271932223244401
Cox4i1,2.157335239145837,2.072245181318216,1.6298962774714345
Cox5a,4.12345418248851,1.998830767128409,1.408722294837266
Cox5b,0.5180119297750668,0.15451646919851642,0.061380996696867994
Cox6a1,0.05709993697384999,0.7486861867108914,0.976375272910349
Cox6b1,0.8628578264818144,0.013778761657377837,0.051299895571072666
Cox6b2,0.02780162932785402,5.544728779441815,1.6180737199397577
Cox6c,0.20708817231917973,1.9179866790018951,0.7402120156797387
Cox7a2,0.9145838829528573,3.548184289669051,2.113877922095255
Cox7a2l,0.11052274443463422,0.09467420950040642,0.35251341424214094
Cox7b2,0.21376624367775335,7.082513518424409,1.4451224617245402
Cox7c,0.5314303080094047,0.04501853409064474,0.31814356632753993
Cox8a,1.2040128953192157,0.019772840485010074,0.05378156553777768
Cox8c,0.12000138339882511,5.857554172601329,0.1760001856559566
Cpd,0.029029479959655345,0.0076734428155946725,0.01657811183630175
Cpeb2,0.07203188135063979,0.004528214676593415,0.005525479118557357
Cpeb3,0.009584565465407993,0.01945992003061166,0.022684054579935307
Cpeb4,0.07944814588424828,0.022209676276789013,0.006285414388032954
Cpne5,0.22237662152949558,0.005609892590540731,0.007334633862316468
Cpq,0.0007665684671171788,0.01995727961016138,0.02063013939875993
Cpsf1,0.08377243072768052,0.0013451225596803648,0.010505488842911534
Cpsf2,0.2693748232248375,0.34576427848986613,0.026949468917507283
Cpsf3l,0.22854752658076594,0.007140722404318336,0.0
Cpsf4l,0.001904120719506624,0.006837341086675348,0.07518234541417888
Cpsf6,0.11885086458842128,0.0,0.037790161707973405
Cpsf7,0.07156906091613102,0.04586145337171105,0.0
Cpt1c,0.012577895906141173,0.02398118816766336,0.02379512679918767
Cpt2,0.07342127802700163,0.04032790797532954,0.0066104623777622894
Cramp1l,0.06916505561350621,0.20489271069685863,0.0020367411922146508
Crat,0.01107027423695576,0.4301161279131128,0.4284233499440134
Crbn,0.17071897505862343,0.018774818062514447,0.020590650282447928
Crcp,0.07407767974785742,0.018426664775375,0.17118486912041359
Creb3,0.02832710696402848,0.008168696589439549,0.0012863486085005285
Creb3l4,0.005383446990147877,0.37250126801409916,4.972448942484348
Crebbp,2.202283512491769,0.0034948778776014594,0.014789145707096312
Crebrf,0.5886393462574363,0.05174285948612211,0.00727841977135265
Crebzf,0.023343110815527177,0.005103738146329346,0.027186712299244086
Creg2,0.026595090373855455,0.009930592247644381,0.02835550322773977
Creld2,0.12774878525020597,0.908002307508162,1.879795035460176
Crem,0.1173603914212213,1.0532900399623095,2.4907702843453734
Crip2,0.09235359223446038,0.0,0.0360224137143679
Cript,0.21892923594109187,0.050137145323734755,0.28114269719040097
Crisp2,0.06100473010150089,10.353713237914441,3.7733175700408705
Crk,0.15052361106618223,0.04773459942236293,0.023813573677967943
Crlf1,0.16041832226841132,0.06307622770525655,0.21958285699493105
Crlf2,0.03036597951320133,0.019526360894014362,0.05471606368840615
Crls1,0.03864501814975588,0.022323074482329997,0.18232850149660018
Crnde,0.000555217572693345,0.012494286400837827,0.038674115031355934
Crnkl1,0.1416886823979798,0.022560100928166776,0.06787862994857659
Crtam,0.016837734583468097,0.08013180095301588,0.01734088863559974
Cry1,0.1365796861927558,0.02323356141323577,0.003212385031845505
Crybg3,0.10492382753930478,0.050994254206631014,0.006532283877776815
Cryzl1,0.1978464229147554,0.07980330119351552,0.07150536529846
Cs,0.9193157450089031,0.12422948563117328,0.06852541749231122
Csde1,2.2686831664292137,0.06272140858677541,0.20512461521741807
Cse1l,0.4587448259450889,0.0031080995375008256,0.0581885295345104
Csl,0.00037669473478779485,0.16412943616418435,0.046599750882423116
Csnk1a1,3.85713589190131,0.2306525193940395,0.966702562262163
Csnk1d,0.653444347961372,0.08352297741309202,0.06845747945020338
Csnk1g1,0.5375646772954912,0.0007852649426230271,0.03749549450493116
Csnk1g2,0.08585061449258212,0.10098633269549687,1.3137384416807685
Csnk1g3,0.07778137282718794,0.003966898600052223,0.0
Csnk2a2,0.4211073857913483,0.0719494336765528,0.004736242593676009
Csnk2b,0.40963838588225987,0.695991611771188,2.074162207683624
Cspp1,0.6183402859072019,0.02558057848827668,0.039985169558230366
Csrnp1,0.0063341550844596035,0.010793646411608284,0.07822861713898609
Csrnp2,0.022479518900265883,0.007511432176785264,0.0019728921335084916
Csrnp3,0.00011351675188659751,0.0,0.04202702192580678
Csrp2,0.0877016508869226,0.025821151346161787,0.022430219871588705
Cst12,0.028899322574019566,0.0604945188068031,0.022553343345859546
Cst3,0.3450817128878504,0.00180045485840606,0.1015385394639757
Cst8,0.006070138434629793,0.07487453963729157,1.7860641835700817
Cstb,0.3698428617004176,0.01222139750562824,0.04546325966782428
Cstf1,0.23201535747705093,0.07889668487286094,0.08157637815269651
Cstf2,0.20163583805870522,0.0,0.0447608779875917
Cstf2t,0.027935599763409657,0.006356598147635813,0.0
Cstf3,0.0133118019556797,0.09482965858504,0.11534293018317202
Ctag2,0.005683476771978837,0.00113768142377494,0.06185716311444387
Ctage5,1.9797086941476725,0.1161878282820236,0.02059332496777916
Ctbp2,0.050243889210169736,0.02923052244196414,0.03456113878826476
Ctc1,0.04405255418499902,0.006046473902737049,0.0027194041816542007
Ctcf,0.8736953935022971,0.007321065067726523,0.007350336213885486
Ctdnep1,0.04999699678352225,0.004821537942674578,0.02199128003831027
Ctdp1,0.0782701332460711,0.15300451948221408,0.6103204941936675
Ctdspl2,1.229380124838616,0.13649952571654916,0.06513067444948145
Ctnna2,0.003292948441285092,0.0,0.08955194836124351
Ctnnb1,0.2088299285428947,0.02433726651940803,0.0012590937848478447
Ctnnbl1,0.6169226900399448,0.046671834223392994,0.08000183521761459
Ctps2,0.0008597255158661788,0.0,0.0028216287666964473
Ctr9,0.9912028378004546,0.019301313967136836,0.17732674680468688
Ctsa,0.12219813972678426,0.004127617635198266,0.003596316193274582
Ctsl,0.3618565155358281,0.03903664630153093,0.012031597727565976
Cttnbp2nl,0.40376215905348256,0.0032082617089442007,0.011140639522290816
Ctu2,0.27468418344729817,0.043939128035140315,0.00046767604847428024
Cul1,1.5266501581211436,0.12533663830847835,0.43130446372972137
Cul2,0.1640252323715588,0.0018385530892876,0.013827482514120805
Cul3,1.915777197777657,0.29930430383840395,0.27118934979684833
Cul4a,0.19199331972919184,0.0333708398992934,0.005883295452576032
Cul5,0.02394895128999253,0.17902601148001368,0.3296677455518335
Cuta,0.23269653379973185,0.0032146688241895464,0.0025505278091278536
Cutc,0.025270091305992694,0.14799149802234013,0.0026209251907702
Cux1,0.09061327740495104,0.04435083998458633,0.2953001325773932
Cwc15,0.44631338361279665,0.662449717783521,0.4457797848647589
Cwc25,0.07597875603323734,0.0016076436606091607,0.02169609376351773
Cwc27,0.09312815250088911,0.06367701441879108,0.0
Cwf19l2,0.2296610393839046,0.019849450101799965,0.0007989192177449048
Cxxc1,0.055442783434147797,0.0640649057076003,0.0
Cxxc5,0.2625626715371784,0.167110810281302,0.9971406813725402
Cyb561d2,0.08350690751422621,0.0067090885741476385,0.004467667799662922
Cyb5a,0.010229116574683086,0.1761588816466737,0.010624864998533266
Cyb5d2,0.01865982681100737,0.051741096164189496,0.00017633099624747185
Cyb5r4,0.012058381910709336,0.02683587986019613,0.050618907924508225
Cyc1,0.09766934161563395,0.021729232331518883,0.02108204740334131
Cyct,0.028317661231787323,2.0550428767545705,0.1705481870931464
Cyhr1,0.03712652468810459,0.08867635297298357,0.17518085935222158
Cyld,0.09901804701798507,0.002295882221608792,0.03701310267533352
Cyp17a1,0.07101293320777902,0.01147950550111827,0.16287536160285215
Cyp2d26,0.003147884189998305,0.05159653144117136,0.0551584473299415
Cyp51,0.07832249879088204,0.0329716866765715,0.6095609456412683
Cypt3,0.011573824280427537,0.145797387843586,1.39714839509236
Cystm1,0.10432080340600007,0.5622987885058753,1.3207309900147346
Cyth1,0.12922275905394576,0.014295670981605358,0.002144458496222497
Cyth2,0.03800504934510968,0.018471983335134206,0.024852208658446312
D030028A08Rik,0.029773172922510298,0.011167628806787594,0.0007518379226201441
D030056L22Rik,1.0681318252967635,0.4977956498543807,0.02943691075513663
D10Wsu102e,1.741611307372711,0.0007722984971224567,0.0
D11Wsu47e,0.14424807715182938,0.16926539990840048,1.1659995158267928
D130017N08Rik,0.0034615519505598923,0.17929996686870156,0.0008504501843137867
D130020L05Rik,0.024935795188152695,0.23636648899758447,0.025437700898884138
D15Ertd621e,0.20941200645827504,0.024608197376081456,0.006866928659168506
D16Ertd472e,0.22753176279460768,0.07915363962408191,0.05812458541324532
D17Wsu104e,0.13082860509351985,0.07591839459230704,0.0144456693768635
D17Wsu92e,0.3010210112476607,0.015162408946490147,0.020373652423463336
D19Bwg1357e,0.6835377557412269,0.017899510590255345,0.026663594893384417
D1Pas1,0.021825611506971616,0.13736013752149093,0.020207316657103486
D2Wsu81e,0.739288266615623,0.26782089447887125,0.430212709257136
D2hgdh,0.00850703704305624,0.0004216874379556074,0.005774073099165972
D330041H03Rik,0.018810249330248732,0.004697005308001914,0.006963862721799045
D3Ertd751e,0.07940414247036079,0.007805164150052042,0.0007890287237321453
D430042O09Rik,0.0007930314839967005,0.0008820297664737665,0.0215920759235375
D5Ertd579e,0.07037034229239705,0.029406429619289024,0.002228941519248154
D830044I16Rik,0.034944264083433284,1.2336878368331656,10.556939062351288
D8Ertd738e,1.0287274198546905,0.04584512880610618,0.026837344245971843
D930015E06Rik,0.12030859459504938,0.0010746266030351637,0.0695785640634165
DHRSX,0.035245395356226346,0.008531606825263948,0.0006602099567094344
Daam1,0.012166445585515894,0.07288432640631515,0.014710134709145877
Dab2ip,0.32971514215612013,0.005482996175373755,0.06796379910340505
Dad1,0.32716495801347106,1.603291626899228,2.3680860861835282
Dag1,0.07397440538642205,0.031768229341652916,0.004817630802283507
Dak,0.004278786685863845,0.03395318289799463,0.05628168065877211
Dalrd3,0.00730718562148247,0.005185612524483632,0.3095048052181527
Dand5,0.007866817783388496,0.13110969105767584,0.0024432220117526094
Dap,0.08390169107543301,0.06903554813654217,0.05508556344803353
Dap3,0.06429768716815024,1.1132033860468509,0.18717172719229835
Dapp1,0.01560332228566862,0.14081776670587962,0.018706356022729752
Dars,0.3759266901854215,0.3184164046641706,0.02839189515845867
Daxx,0.21859540495400617,0.19424604171501597,0.011780358377970828
Dazap1,0.20344287615048515,0.018550176383390495,0.012854758436738764
Dazap2,0.24566035150394502,0.039399772010551136,0.009825575554155835
Dazl,15.695406848319324,0.2010944203667258,0.09988075190587038
Dbf4,1.3428188710871651,0.18227877902928935,0.008024341396938538
Dbi,3.4078513961472043,0.14192714132696527,0.07724591257072429
Dbil5,0.10393447909092916,2.9763214327752263,13.439147030614999
Dbn1,0.03180567164695115,0.009486469373595003,0.0023264224610441784
Dbndd1,0.002071370685508096,0.00017926636305779918,0.007306488446912818
Dbnl,0.24276229044769582,0.04502098139171266,0.015385772985047853
Dcaf10,0.12886022285459472,0.0028359428063728454,0.02095317792550911
Dcaf11,0.11709745453921398,0.03201810115286877,0.0027004274530557314
Dcaf12,0.0010002263105422747,0.05402638115704238,0.44370358063915655
Dcaf15,0.00960134531293569,0.33409361762338796,0.04500418985268157
Dcaf17,0.26115024833281525,0.015264488878796615,0.050265111378695285
Dcaf5,0.004678829483065169,0.035474890189475666,0.07769977787243716
Dcaf6,0.43462602781553605,0.004943877791636757,0.6352569080165489
Dcaf7,0.0741745802845608,0.14026944475029535,0.02174030798479916
Dcaf8,0.15562200637926982,0.3381932857658065,0.056195994156684206
Dcdc2a,0.0016837453779942663,0.017323659462884514,0.022488995693732115
Dcdc5,0.0028032670251734795,0.008757788445851478,0.042201723197351555
Dcp1b,0.07108830994661036,0.2415563329016609,0.06120101503429534
Dcps,0.36746760761200087,0.000995889620865735,0.0062027504873082544
Dctn2,0.26175082925182813,1.02291763412215,0.5300051879246214
Dctn3,0.4889628683217882,0.013749064904314252,0.19101070597985223
Dctn4,0.36687510258960104,0.22198989597004573,0.08755960957537591
Dctn5,0.21952347881466155,0.31805731957177624,0.005281848222657505
Dctn6,0.005983419661251301,0.03536242504217705,0.005335023329594911
Dctpp1,0.6037089284468828,0.011162099645974225,0.009667378522432194
Dcun1d1,0.03754227491254365,0.001959313213317714,1.1278370020513018
Dcun1d3,0.020575798781010558,0.04786382798893126,0.4183381962646859
Dcun1d4,0.009528731246331804,0.028879141010524287,0.09526493137152557
Dcun1d5,0.301616685292782,0.2557330458762281,0.08053911759143735
Dda1,0.09825927052924069,0.07764263878056842,0.3977704558433762
Ddb1,0.23686711081851256,0.175879406981264,0.04660686268274936
Ddhd1,0.16405824132113314,0.14618414839232186,0.2656754489099569
Ddit3,0.0003853412232062086,0.19491852367502147,0.08358639641890958
Ddit4l,0.01912901468108941,0.2401170352118916,0.05520422566443726
Ddost,0.7218675558010594,0.1961441352127414,0.062473854843606826
Ddrgk1,0.005762468496809944,0.020175385927952122,0.07404536099519272
Ddt,0.0791204791574888,1.7290437133437586,0.35190810415268536
Ddx1,0.5095402120013756,0.29331302616231714,0.09471781250181026
Ddx10,3.9183965768121767,0.005782110530694377,0.0803164375350534
Ddx17,0.007096107624000161,0.09705387966029368,0.24713366794841413
Ddx18,0.4002919769467912,0.03964987115587265,0.0008690253759924659
Ddx19b,0.017245314351745096,0.05994835158317684,0.06800525586379375
Ddx20,0.3269749597673302,0.259664273284079,0.7284159463277445
Ddx21,4.16213343375065,0.17720150306706367,0.031116064755056263
Ddx23,0.7448971505985444,0.009367864228625195,0.01989409565684735
Ddx24,0.7553323539599234,0.4252532181284352,0.12302731666022358
Ddx25,0.27238958609847314,0.10539078668496771,0.36483014187602164
Ddx27,0.25572737576099763,0.06463257280716729,0.011278711745622777
Ddx39,1.3808563032442953,0.08777531127996349,0.04131774573109692
Ddx4,1.0663249507674468,0.7226025593599685,0.283350900844755
Ddx41,1.0396501211371907,0.04374682710356971,0.03202091890771961
Ddx42,1.5820371514214104,0.037511519114373414,0.03750971465660192
Ddx43,0.310582075470575,0.1156569655857542,0.0008024843870464256
Ddx46,2.095242675547896,0.11668260218322371,0.3555964452142213
Ddx47,0.6097676909844244,0.060246965803465,0.00548321486532125
Ddx49,0.2629973592280425,0.03971747043480508,0.1829037916490821
Ddx5,1.5919896001730962,1.2518083972236755,0.33166807217938665
Ddx50,0.7312517885561085,0.24435979337086894,0.0661414951168022
Ddx51,0.06437432640474326,0.04102489457510712,0.0013515227228748932
Ddx52,1.4237714951745122,0.021639704207072438,0.004275483208608559
Ddx54,0.3973063077462707,0.020599676372305347,0.004093320496214715
Ddx56,0.4150766333256042,0.05367461424603205,0.018319471670694785
Ddx6,1.1301341024151006,0.0681216175881402,0.01552105411991521
Decr1,0.02510214843572881,0.00390523199997072,0.001207509412952495
Dedd,0.02278163665916422,0.04878737773523022,0.07964096825925616
Defb19,0.04510486907032204,0.02364538999496208,0.21242221908739567
Defb30,0.0007925007046366261,0.008518769367158114,0.019542392642944228
Defb36,0.013355958709376316,0.04531259372154642,0.0020322827366451874
Degs1,0.041347880184671955,0.04070726731631234,0.003667403155701472
Dek,4.741719638568867,0.05739343648009858,0.03679480627472777
Dennd1a,0.01228600080118348,0.0015257360471970368,0.005775177635564847
Dennd6b,0.00045823765069296344,0.0,0.11622821481350214
Denr,4.126352836458688,0.2897329607590737,0.2522119210550879
Depdc1b,0.0059098044134771035,0.0007956542348029395,0.0045851707270828145
Derl1,0.052966769757165084,0.02970578316962517,0.11228925694357329
Derl2,0.030731572286080616,0.007040174506202201,0.09939875670917163
Derl3,0.00038356563606765085,0.015454487805445097,0.005468996438141353
Desi1,0.15178266379347388,0.04024609141911083,1.5582479587782498
Desi2,1.1005736220304794,0.0,0.010706627421658416
Dexi,0.011796784196368232,0.037822812647302605,0.0024599916076055517
Dgat1,0.01717203581263507,0.2667949732195651,0.014289798683316412
Dgat2,0.19946389211186002,0.07531733903148233,0.2894727054553626
Dgcr14,0.04997491585101046,0.0337674291886671,0.06064907448812217
Dgcr2,0.19837162198360997,0.028208637845647214,0.006176686101255646
Dgcr6,0.14143529347475303,0.1578561376807044,0.48530152854392217
Dgka,0.04650505575791824,0.040796746020301033,0.13990855087827747
Dgkd,0.8511278626629292,0.08434996749221547,0.08172739526670475
Dgkeos,0.004841714375833986,0.02263563317897766,0.23348290177341355
Dgkh,0.012473736007308198,0.022981054503212542,0.2122381676263822
