,spg,spc,spd
Cand1,0.44053318040169387,0.04971539696569507,0.04703038283200713
Cand2,0.020132471127264344,0.0,0.0022750886942680447
Cant1,0.01756524274918558,0.03214147401831676,0.0009920789262387398
Canx,1.0696237848801653,0.3248220278864955,0.4618062617303904
Cap1,0.3121908038109528,0.03554597789126093,0.0
Cap2,0.0007103975488966979,0.013246562205022244,0.06320597639681873
Capn10,0.09120785343846545,0.03505061699801816,0.013022407496706757
Capn15,0.07660622482725354,0.03784001101958256,0.04375825100226402
Capns1,0.14306309594469244,0.9791250249503777,0.3103531799701075
Caprin1,0.6076814661641913,0.6352336623866892,0.6762515331727196
Capza1,0.10968863653438085,0.11597480825446878,0.05778552375991505
Capza2,0.42930669399660015,0.04412377594724269,0.021176897091520246
Capzb,0.08602622591441571,0.16284221800562518,1.0312715866734465
Card6,0.006719004935115219,0.03261114683509285,0.0
Carf,0.029551761059305112,0.1063450401206844,0.0
Carhsp1,0.35217608053125476,0.010228421404034087,1.6181220873711075
Carkd,0.029651685919340462,0.02802966200403875,0.043137760659607345
Carm1,0.03063500414060945,0.009019328841762195,0.011606128492484664
Casc1,0.002460892719415886,0.08689340346513705,0.0006311487480122593
Casc4,0.49577655756505107,0.020752691163792036,0.23162310662125918
Casc5,0.19323353631354573,0.03170744388535476,0.007046229882804065
Casp8ap2,4.954591301982439,0.04534314997555949,0.0
Cast,0.032999113250337796,0.1165686732962298,1.076321817894319
Catip,0.0009091655629394432,0.0156412124976266,0.008060697418278544
Catsper2,0.0768854969565195,0.542120296811645,0.321328315005993
Catsper3,0.0036480501905500353,0.09289827847201894,0.18458069781758096
Catsperd,0.001631368097714219,0.7216387369463156,0.3375073465116567
Catsperg1,0.009177570323741556,0.008245450646656344,0.10787018961606464
Catsperg2,0.0006653388108419443,0.4389663469774107,0.020310730404163525
Cbl,0.006934662725676817,0.013227592331938124,0.01993149449121212
Cbll1,0.2951696035560241,0.05949909643734199,0.03819511358803185
Cbr1,0.012530728505850096,0.015285890944742867,0.015727365204909326
Cbr4,0.032048344245919104,0.017105527393820156,0.0026670964466386487
Cbwd1,0.08931434492575042,0.08906819451773257,0.019600227744048616
Cbx1,1.5215444854508944,0.1294451359123648,0.022885233093381217
Cbx3,1.498135639459105,0.026500106111823196,0.0003183183796708815
Cbx5,0.46278404393511285,0.3627728128272411,0.05302226012000186
Cbx7,0.022084508715200454,0.000978653723371569,0.030976021020754557
Cby1,0.23993393309497532,0.12469373283312343,0.04231892705076777
Ccar1,1.702933950094779,0.004672526041219007,0.28151101175542764
Ccar2,0.003106703529005071,0.01123066169101971,0.00438807361717587
Ccbl1,0.022834358745039692,0.01322798355665606,5.420213891011167e-05
Ccdc101,0.1275189396586246,0.484603078417912,2.6609326040949375
Ccdc103,0.004742452670104522,0.2052489820833355,0.20959411861807326
Ccdc104,1.314423592625293,2.5816556836408644,0.6286462024823791
Ccdc106,0.011277700922053843,0.0019359527623160672,0.0001594721841017715
Ccdc11,0.0018349036250796178,0.020410082905662645,0.14277994826256415
Ccdc112,0.628093413688682,0.04756674656314738,0.008168382900429544
Ccdc113,0.0648067138348796,2.1329629873160116,0.2151928598661893
Ccdc117,0.020202465687447848,0.12985726349543678,0.006278634553151918
Ccdc12,0.25229641162986316,0.028668370047659313,0.0019078791793196892
Ccdc122,0.031812742589125184,0.0008945059631370459,2.3448627842129927e-06
Ccdc124,0.11511687853229938,0.1227592442720573,0.09188078374085178
Ccdc127,0.08395897363133437,0.017589539753085557,0.044818627241207686
Ccdc13,0.05422339914776324,0.7237314693686132,1.0821045435485115
Ccdc130,0.02202918235985229,0.0016612306670756739,0.02258567180074253
Ccdc132,0.08821900464190245,0.004166227450238647,0.09994897607482721
Ccdc134,0.014440800376144163,0.010724495352096956,0.0010072385443319666
Ccdc136,1.4102372699475358,1.571111480039074,6.974542093635815
Ccdc14,0.11295798306797221,0.00062929036454126,0.0159499428845094
Ccdc146,0.0076519307549190296,0.03186150998957257,0.11252217379548071
Ccdc147,0.0007011298358785801,0.101654012368608,0.2377624231404989
Ccdc148,0.007054575583911238,0.07200843941019194,0.0008026055495858889
Ccdc15,0.0871860946991365,0.0023368739949440704,0.09938528337999775
Ccdc150,0.005382460126065695,0.29400927369658025,2.42966134070612
Ccdc155,0.0006678461370101793,0.11042674694034359,0.0035516131006602
Ccdc157,0.011770357415136953,0.031730724270369666,0.001733306051059434
Ccdc158,0.001796292882595803,0.3914980804255239,0.40494378416139387
Ccdc159,0.00031458046091623445,0.0,0.07395059204152274
Ccdc163,0.04575470169227415,0.33003335836473197,0.1451284984284584
Ccdc166,0.008194698465793439,0.03166916822901739,0.0951370730752993
Ccdc169,0.0006596423590226831,0.08608132152260728,1.2774404846136684
Ccdc171,0.07063379280821783,0.022793403772951942,0.13082787867716586
Ccdc172,0.44060580900983587,0.14019643367765716,0.022601804201764733
Ccdc173,0.030694985787993376,0.6225156447755995,1.5087853090226224
Ccdc174,0.2591228955568085,0.05411745749191938,0.010049034602870734
Ccdc175,0.015596644325497098,0.9578313293391042,1.2329253716149484
Ccdc176,0.009418673975876231,0.24492427753499377,0.3686688969654778
Ccdc18,0.753556913300355,0.002895858687945493,0.0010852919308183817
Ccdc181,0.1957112814549229,0.39738673453676376,0.468135619980065
Ccdc183,0.008162546436643917,0.28555820831195233,2.3160429617345417
Ccdc184,0.003954469468707399,0.018057516927510894,0.13074640493602036
Ccdc19,0.009733890961605794,0.017563459446181866,1.621997137845819
Ccdc23,0.3375002597793645,0.2344784287196603,0.2500025021279942
Ccdc25,1.2894214363677754,0.010082864688861163,0.0026860471150223003
Ccdc28a,0.07922558566720089,0.024838827170232197,0.6498536590481402
Ccdc30,0.020479508521936113,0.5313472594229518,2.059293828107262
Ccdc34,0.2874208977025826,0.08374869694216054,0.2636148379351251
Ccdc37,0.0019356970967891625,0.07311674987025375,0.6172329482698111
Ccdc39,0.07227338363702313,7.976015832792578,0.8867073198234036
Ccdc40,0.048948988576812104,0.18169777703745915,0.013297121310582867
Ccdc42,0.0013842316057244165,0.08592269146525322,0.12204651825571848
Ccdc43,0.02670793494914562,0.033143335149213284,0.00020405430241421943
Ccdc47,0.004165364159143018,0.07165593889929744,0.028472923817329847
Ccdc50,0.3723066728976488,0.2738346778995434,1.8976348642193708
Ccdc53,0.03652965041595977,0.3749407262447108,0.5084073862689826
Ccdc55,1.4600419344886342,0.252623724807535,0.11494086750459329
Ccdc57,0.020887809912854317,0.025475761125414612,0.1319408438149174
Ccdc58,0.3717433573430542,0.007452556818248723,0.0011097115854682277
Ccdc59,0.292942164842763,0.013729805189199671,0.0025638938449514034
Ccdc62,0.027154005738124324,0.3563968435753125,0.5559111612779623
Ccdc63,8.302031703922643e-05,0.050961104742121004,0.35111676279758786
Ccdc65,0.028941176385578127,0.13871920132573823,0.006406843229087478
Ccdc66,0.5593140007305427,0.04809100779956402,0.07230130130953415
Ccdc71,0.023113434171825268,0.006071373654599985,0.020829482595384308
Ccdc73,0.06482192549336267,0.25695776251879177,0.09789310108790064
Ccdc74a,0.00022396206728231052,0.06417123678529794,0.06239450639343516
Ccdc77,0.18022210099029587,0.07481767023467815,0.0005793679614173061
Ccdc79,0.022620159831207614,0.06370247917287487,0.00811456190228354
Ccdc81,0.034855437428780126,0.18945933751971702,1.5978526429530697
Ccdc84,0.04118046873121182,0.021687883177588227,0.0022746092839892535
Ccdc86,0.012973449048095586,0.07398985080015281,0.06435837553470108
Ccdc88a,2.33903063290844,0.9275166072322796,0.6832033224280913
Ccdc88b,0.003994914524866466,0.00609847476635896,0.024312636803530196
Ccdc88c,0.16056857770632785,0.06053972602691981,0.03558308004451219
Ccdc89,0.004598699723430161,0.6328531494870412,0.2415007745384724
Ccdc90b,0.4362948169258881,0.01206085965114381,0.044952341994289165
Ccdc91,0.15082592402749492,0.020467994221107975,1.9439466560214906
Ccdc92,0.12640657200109,0.16651587643875726,0.08629752686919255
Ccdc93,0.09696157247392694,0.03503815815018834,0.14153362649056989
Ccdc96,0.00155886321669331,0.33529096801165886,0.28633013170222044
Ccdc97,0.017873351966441246,0.1861994077744151,0.00950174119286474
Cchcr1,0.021506917099817963,0.1393371955794086,0.3386410484355002
Ccl27a,0.002313781960528294,0.3927858192132918,0.5312463913362635
Ccna1,0.053965330537152065,0.21904867066778083,0.11061367323734259
Ccnb1,0.6676631337227316,0.06208953911262812,0.09764846158250519
Ccnb2,0.41094549592145185,0.6572803760709938,0.5912450622344657
Ccnc,0.0692540106504271,0.011320762050995333,0.04331237258407514
Ccnd1,1.2259872872227524,0.017697580129818393,0.0003372399242531369
Ccnd3,0.22499459154320986,0.029691051574727362,0.041199038282133546
Ccnh,0.7959934862439024,0.20967768611914228,0.021351094621331754
Ccni,0.1903166503628834,0.025587100260694575,0.08366033291925834
Ccnk,0.06401747791608337,0.1902881787648167,0.05140882902106769
Ccnl1,0.06390676972520026,0.024500853265573892,0.17955002172478282
Ccnl2,0.16562317577727592,0.11187414564179243,0.21354099749987288
Ccny,0.3736411025245775,0.014917683113424885,0.009157966718925619
Ccnyl1,0.03370460687085033,0.006533386914944694,0.014174615637875105
Ccp110,0.18311124684757063,2.585209717825024,0.10344243557889035
Ccpg1os,0.06294778965313885,1.1122534581074341,0.1531964315526077
Ccs,0.006419855768023736,0.08389075274925342,0.15302611705420502
Ccsap,0.009945647486306431,0.08043699277917385,2.001992849368155
Ccser2,0.4227250895267735,0.11605915992424459,0.1369462537709772
Cct2,1.5418863060193013,0.045270030176349015,0.3626906179613891
Cct3,0.20947637980993944,0.7625903944916305,0.19551789272049164
Cct4,1.7215982112120132,0.6796197620502015,0.12209057028354148
Cct5,1.7211617939755333,0.18507995394706606,0.037537505080401684
Cct6a,3.1789677357148363,0.11735029401959024,0.07769189706725212
Cct6b,0.04336720264016674,0.34062887426907434,0.6797108110862871
Cct7,2.935609283047513,0.6531552221875431,0.4144140560876346
Cct8,0.1410908358286768,0.5509646385811109,0.14556496684782694
Ccz1,0.13349590087836252,0.01091373145216631,0.023324786450746496
Cd164,0.08449457935446143,0.10700676303948559,0.0297230109531145
Cd247,0.006137132518957697,0.0,0.007448633100299533
Cd2ap,3.802698994500057,0.015775604725411823,0.0062267537917144785
Cd320,0.34750017004062034,0.37351617748051524,0.16855496846015108
Cd55,0.002692451257598568,0.07161689286215303,0.01675837740440253
Cd63,0.25036808173446673,0.0806615014584398,0.0017355401370651579
Cdadc1,0.24054405375259472,0.0536211713371329,0.004688147360819544
Cdc123,0.25549662985073274,0.016803286687692164,0.023990357133891745
Cdc14a,0.004812050988272248,0.03503400251899422,0.012401913743394475
Cdc14b,0.03929583704838082,0.0012904241833976424,0.058989921753185244
Cdc16,0.16103527703748022,0.0034872245178194337,0.08875858774225814
Cdc20,0.8192624818157918,0.263184145139237,0.07400075596419388
Cdc25a,0.6409891072550122,0.04484442595774915,0.029146054218628523
Cdc25c,0.15939919659140178,0.0,0.021452832772767647
Cdc26,0.08357465733388972,0.0156774596186013,0.021117991658527763
Cdc27,0.09969964073895968,0.37069063791560214,0.1784669202875282
Cdc34,0.06512135710504137,0.29639454968174017,2.5293504930367887
Cdc37,1.449896040725013,0.056953428375018704,0.02518668551599523
Cdc37l1,0.35890915599828416,0.01960171407793653,0.043014741722510144
Cdc40,0.590141980091716,0.009686136676177497,0.0030461901778844245
Cdc42,0.8776503952671098,0.05306542707097259,0.04066037979946116
Cdc42bpa,0.40000811172599,0.01085882120242361,0.01368110741413124
Cdc42ep3,0.00869230026097955,4.107658941633202,0.35408613413973267
Cdc42se1,0.1699125709376081,0.16964709023470076,0.16539496875480691
Cdc45,0.26022860559193006,0.019104345769431545,0.009482134186442674
Cdc5l,0.6527102348307796,0.23224034173172267,0.03497343558668651
Cdc73,0.08585389436698547,0.13984802040906008,0.032540713851061394
Cdca2,0.29182439038884445,0.14223476072118482,0.2630852586176792
Cdca3,0.3569312772524442,0.030969567918630248,0.052164268774135665
Cdca4,0.14672944860753992,0.10864361507632272,0.02110662223806106
Cdca5,0.3177207863841102,0.009533030027951741,0.009449960619435763
Cdca8,1.1187668834995435,0.1091777967256384,0.014503362763208768
Cdh18,0.003045597462153946,0.0,0.0002642122720327109
Cdip1,0.18177187444036558,0.020862660509699687,0.04233468769032879
Cdk1,0.28514201372522086,0.2730888366377905,0.0022435648571543123
Cdk10,0.2829627116394671,0.03547162306903343,0.006806683338894112
Cdk11b,2.0369353266769035,0.06352461574404054,0.1082547819636472
Cdk12,0.7241651646651893,0.017709906222731074,0.001037866231684899
Cdk13,1.0608291867202524,0.012761925294214844,0.0412003377419199
Cdk14,0.02998087004209066,0.014828028286996937,0.011646433915123114
Cdk17,0.013269478715594306,0.008795951596449142,0.01163462110942747
Cdk19,0.1356684142067163,0.0034597522957239063,0.006149383495596399
Cdk2,0.23965516028739034,0.01774228836532266,0.0
Cdk20,0.029633992783412538,0.003147300272456093,0.006623761352039307
Cdk4,0.22267128306720127,0.01669898456873972,0.0
Cdk5rap2,0.9826103546095797,1.1062296997193082,0.5947557455493454
Cdk5rap3,0.12854247849347888,0.07875091682821152,0.12960148877654026
Cdk6,0.029578030927743137,0.0,0.0009557760145383629
Cdk7,0.0651213823233081,0.019601826718472288,0.0003775785474922634
Cdkal1,0.11086947682970265,0.20938441843855013,0.05131811922453778
Cdkl2,0.028124989705142534,0.07467280645994394,0.24095392366103147
Cdkl3,0.2127866303721441,0.5124340123453058,1.0735315196141761
Cdkn1c,0.18935474497188293,0.044345001959466626,0.16402383063021042
Cdkn2a,0.23739421154131699,0.02879607223219591,0.0013094968128920714
Cdkn2aip,0.5059547307100688,0.0242347420112895,0.010099636794787415
Cdkn2c,0.013612083999890744,0.278710436130259,0.023060005318662546
Cdkn2d,0.046685719750200895,0.8571277939027068,0.04319669337784469
Cdkn3,0.032086691142287405,0.7599219080165708,0.29179146445723236
Cdpf1,0.05584510518181356,0.033330425044788864,0.04847897353478823
Cdr2,0.01204934836072903,0.011772575308539748,0.03256483400751573
Cds1,0.013038739140623224,0.040633411825918835,0.04747559617235261
Cdv3,0.3874276666682227,0.4159233760288635,4.907997811982967
Cdyl,0.28030321340621467,0.034385707961205596,0.13799006445563652
Ceacam2,0.0013988583580338443,0.04586778533946988,0.03931503305256655
Cebpg,0.02358192904356781,0.2705168991933785,0.15708347389243404
Cebpz,3.71563698376047,0.029734126522463177,0.053387346928166664
Cecr2,1.5127554554842724,0.0019259919949393696,0.03814200626957166
Celf1,0.16891720595032889,0.013442816212756798,0.025497027891008373
Celf3,0.0018833890527385703,0.0,0.01842325994849958
Celf4,0.08704147298317377,0.005769837957539536,0.000545794693324085
Celf5,0.005649374674184162,0.0038297259182977182,0.10609791746419052
Cenpc1,0.1974242877017917,0.04906000203127757,0.02786738578885527
Cenpe,5.840832693211303,1.1515274153301953,0.7142135489139309
Cenpf,7.1305295534008435,1.2768687829693979,0.20254246536652173
Cenph,0.6477110866846866,0.017393464763345325,0.03440007368321055
Cenpi,0.04382312368412471,0.0017403833978379022,0.006560102317794247
Cenpj,0.4327229016282386,0.05444348345403504,0.04467721804907629
Cenpk,0.19487258242778996,0.0492653577965888,0.09027662280385806
Cenpl,0.050207253994605267,0.004777266653685647,0.03592040411603414
Cenpm,0.15692165319615833,0.02907051084037366,0.00617845848198414
Cenpn,0.01781796130451296,0.14519714244553583,0.012749841543199301
Cenpp,0.10734346886478287,0.05754895084180584,0.11550535829283484
Cenpq,0.6052573653197724,0.07593942514725764,0.0025132048944827147
Cenpu,0.049798945038207046,0.014411045092258655,0.05898021502732707
Cenpv,0.4570833841328218,2.1411469980818683,0.212370897059389
Cenpw,0.5766680014076686,0.005808714028161246,0.0321458690727235
Cep104,0.0013019083865930634,0.05867980147764759,0.019483223498114762
Cep112,0.22039566737720592,0.007850288035703961,0.4838151950786058
Cep120,0.11769423582720462,0.0576592862694547,0.12543927474232253
Cep128,0.03611757385051419,1.017300897864573,0.2917895817753372
Cep135,0.09750366433525336,0.09452905596567784,0.005423855192203837
Cep162,0.3061963612887274,0.18877240725816424,0.24845021726278643
Cep164,0.04666588810525546,0.6193411126479054,0.1810046799838892
Cep170,0.5398464672072583,0.01642897112446665,0.34086023925552345
Cep19,0.03704101129746611,0.04223553437185677,0.16455312345258535
Cep192,0.007256763037306502,0.02853844522397968,0.023019798805036705
Cep250,0.7220823375805843,0.01708120106097323,0.0031994460691015607
Cep290,0.6239033885865174,1.3877729809577992,1.2636367700991047
Cep350,0.4594379229103314,0.9311480093729982,0.7778933813368846
Cep41,0.011730405376092183,0.5267342432876387,2.1690564745574883
Cep44,0.045932273595527956,0.018202509434285974,0.005491400668513337
Cep57,0.27003155110282756,0.2170796980112684,0.8694027992525987
Cep57l1,0.06199371201212703,0.304896142392407,0.030225860962566575
Cep63,0.13861160785321672,4.3953516237317025,2.8074539324176544
Cep70,0.2243917740956314,0.07819156806490703,0.030003254292393835
Cep72,0.019877026477304965,1.7935547824414153,0.19212158915205607
Cep78,0.2134535223917945,0.030623572398675636,0.0036014826411192515
Cep83,0.7308016440833899,0.5909992734333346,0.8944493989108381
Cep83os,0.00930261446879601,0.2857780182717268,0.014413524389186505
Cep85,0.18706365535343067,0.38174035264312123,0.02821468261737276
Cep85l,0.06576349487408338,0.2188615586463857,1.8408018820000658
Cep89,0.07369375207326652,0.06844923180714005,0.09828375758115285
Cep95,0.04031165909362002,0.07918604721783527,0.005767259610009574
Cerk,0.029041971275815176,0.030305057146569104,0.005540054949746337
Cers3,0.0012149383077838757,0.517681226879933,0.017411113790497767
Cetn1,0.007348632552496101,9.138595923687234,3.6560590994822566
Cetn3,2.1732129032471037,0.7559985416071737,0.2946968519001856
Cetn4,0.04774644544115454,0.6146295843183215,0.41964051745491016
Cfdp1,3.5681311857684257,0.04158862770638372,0.05381457247083961
Cfl1,0.20350927388883414,0.03861872320339474,0.16542033038990228
Cfl2,0.7920529807599324,0.4223496795087697,0.5624585832045408
Cftr,0.007065440243669145,0.007611186372743245,0.03026357940292694
Cggbp1,0.6931297499293171,0.025443992471455266,0.03694530271535138
Cgnl1,0.0015297903379098078,0.00029434260570487445,0.013914102941283603
Cgrrf1,0.05802872967848241,0.23148769376330908,0.16221114903070183
Chaf1a,0.27316061346233134,0.11920982834986359,0.25208845909737654
Chchd1,0.0014602678321563958,0.2734051634452023,0.08355992321818147
Chchd10,0.13319644909207043,0.09028312729063957,0.08488465596258599
Chchd2,0.8498613179182772,0.09554611150027252,0.1644477751221892
Chchd3,0.8002981838484778,0.10270037053400424,0.44210055775636037
Chchd5,0.026532983223803597,0.08343387469047628,0.0
Chchd6,0.6121106814825035,1.465436763746671,0.10756657305390896
Chchd7,0.9497934408144381,0.13056413917757084,0.012892887850022168
Chd1,0.546580430357276,0.12790176747445223,0.0036127778798264983
Chd1l,0.19079952973396072,0.034939304011434,0.012372685277504408
Chd2,0.5170195377635931,0.03625232255372644,0.01515789827013682
Chd3,1.0627196286917349,0.01606261683339329,0.012018966184478504
Chd4,5.6719185638895135,0.3936789299297926,0.5343882327111548
Chd5,0.11815765678368391,0.10860968613780264,2.759468136273016
Chd8,0.24776402333876263,0.07304000948239399,0.013751869138678359
Chd9,0.05409828123927864,0.009532590528718481,0.003014851795169335
Chek1,0.018425885451101413,0.008432895058203837,0.000133775625290348
Chfr,0.3631578892253635,0.23242265848459562,0.04516019075764942
Chga,0.0513476845393414,0.0,0.003632096685849755
Chic2,0.22481743826318354,0.2345352156411862,0.13203982104063927
Chid1,0.05361839275463382,0.06225883381499246,0.10996050540331304
Chka,0.34997712837207595,0.14204270860772159,0.037315809055276074
Chkb,0.0075533279625162675,0.0015580161075817315,0.009782437296675934
Chl1,0.050249671119221524,0.4207059966280143,3.8588002560018335
Chmp1a,0.8010478724814101,0.07143977366542996,0.06301309017960739
Chmp2a,0.9405772739334877,0.03207796889340828,0.019768775522846747
Chmp2b,0.1506448366978609,0.0409403331485951,0.04834156504168412
Chmp3,0.9378758932028733,0.18106393265125748,0.0705376990442136
Chmp4b,1.140408917550599,0.06660224080509834,0.06194123708454541
Chmp5,0.10795648457942128,0.006500369157901343,0.038266038171384215
Chmp6,0.2662350318344989,0.028503784121977183,0.022599258147353935
Chn1,0.24100504366816258,0.010965010050349965,0.0021650675525240184
Chn2,0.029655216476680697,0.057846020140479765,2.710936416949262
Chp1,0.01630481612593486,0.023229745048335075,0.05949021036027629
Chpt1,0.0736950936850558,0.006465982617204749,0.04279044336715621
Chrac1,0.1101649087195786,1.596536444305739,0.2883057471413977
Chtop,0.42675650181860136,0.4048289912831648,0.030838571599783156
Churc1,0.06830840130337851,0.3746849034965048,0.007196430466095049
Ciapin1,0.1967300590810212,0.5910353184047763,0.08812454686487393
Ciart,0.11043014436159045,0.0002607560045273416,0.0007213318114168277
Cib1,0.6585129781767369,0.02296875089267501,0.2798727510836728
Cinp,0.06866701514338623,0.024885432191901063,0.002913699210668011
Cipc,0.028939375801334606,0.00918392381891595,0.00217098333467476
Cir1,0.2570490663497676,0.18478847242354088,0.039166004455808597
Cirbp,1.6954452950077126,0.032874802123410145,0.024669645473889276
Cirh1a,0.5174803662822539,0.013565608476797338,0.02097099240185612
Cisd1,0.5357370195109046,0.6590165851061198,0.05839315934158808
Cit,0.1267506802940827,0.0010929921014883502,0.028075570501792834
Cited4,0.0037083303591662125,0.0,0.06959833627687009
Ciz1,0.00796526961023492,0.021630697991310892,0.004735988627022169
Ckap2,0.3400245881030194,0.30022960591110487,0.0068076869243065405
Ckap2l,0.6234442547353798,0.20324047259877287,0.16733462224126147
Ckap4,0.5305784515699399,0.21578405829449251,0.03378872389758125
Ckap5,0.9509957670730018,0.03470187385356637,0.021468618992245714
Cklf,0.02889958137645681,0.830709275744657,0.7313723117067052
Cks2,0.2427470408344481,0.9452092170984577,0.04706909036249359
Clasp1,0.16444232539464743,0.008878762504610869,0.05531331004301382
Clasrp,0.060603499579222585,0.02528968298322269,0.010156061828489538
Clca1,0.0027708535879051727,0.006510128655749308,0.014092655025641644
Clcn3,0.6657858455991682,0.24123335291688083,0.22365851636200898
Clcn4-2,0.00787618860488744,0.028855290982431264,0.002324719702000565
Cldn25,0.17883802163985676,0.02423527906527248,0.1610729177562119
Cldn26,0.07410621195636619,0.02246563188253207,0.0
Clgn,1.0326883448126523,2.891309794446597,6.589949800623747
Clhc1,0.002452121491023739,0.1289596230202481,0.013419258593205604
Clint1,0.22672169984482626,0.07767444341100577,0.13590211566337954
Clip1,0.00161662471092123,0.18708278313032561,0.6388071185264617
Clip4,0.01552175994339737,0.008423926558403835,0.6297600407479661
Clk1,0.08385539716627854,0.02123540212258183,0.036158931726581425
Clk3,0.12014169887390924,0.033479750189314254,0.1010173366585474
Clk4,0.16353164334700043,0.018633236785824573,0.09790214614657101
Clmn,0.024542449951725567,0.0,0.15820395611514393
Cln6,0.010831686874175246,0.0077397142526356945,0.0010644701980852009
Clns1a,0.062165917468223676,0.0037411079882301635,0.01929800102405288
Clp1,0.04296642890186325,0.0908055540954739,0.007343405848177445
Clpb,0.006583164219622993,0.6274816763499705,3.9852649648164036
Clpp,0.194058940270466,0.0,0.0962403928789936
Clptm1,0.11977631645111494,0.03739795323700983,0.003695138817761858
Clptm1l,0.33571702570334505,0.11287247871019403,0.018178785859901077
Clpx,0.2678464790776492,0.11629901989938352,0.4954789824094585
Clta,0.04590885591305551,0.08397985945878862,0.07340453925749386
Cltc,0.4580711735527795,0.020533351880542006,0.006203658963602066
Clu,0.20235457989244343,0.14718027562654326,0.09896339210269452
Cluap1,0.0857235361026773,0.10403243337259192,0.04593349893544368
Cluh,0.2641095959664505,0.06451809320077583,0.0204502449771051
Cmas,0.003030884494895183,0.03790918840004159,0.0016842174441514509
Cmc1,0.010090191025642337,0.002124931524018578,0.03912396471479387
Cmc2,0.49031892115544845,0.064843749058274,0.036998519174791
Cmip,0.3181199612843039,0.002664692148441128,0.005084227222819206
Cmklr1,0.013685606595587808,0.005351680082928374,0.003843481872742754
Cmss1,0.1467996360874638,0.014103666167405887,0.035554543089046486
Cnbd2,0.01164875241120589,0.176908687653255,0.034635825020093554
Cnbp,1.87030399520747,0.6872417930916684,0.8073594266752391
Cndp2,0.008948645833517357,0.01817682940357184,0.02039435797432502
Cnot1,0.23510160882686176,0.613805248694652,0.08795696089095704
Cnot10,0.4141930437852939,0.0241642230015921,0.015106197847114613
Cnot11,0.24948273900121595,0.022532950694151132,0.05721764960131113
Cnot2,0.2906665088035409,0.0010137223301694381,0.012874716729610745
Cnot4,0.9049990204567878,0.6576133414946872,0.09491123992492212
Cnot6,0.17732242398484052,0.0024826228024592218,0.012026751005902009
Cnot6l,0.23314717298176096,0.01907812265042002,0.001323652312657932
Cnot7,0.1152320856619646,0.11887658937058329,0.06867325051389846
Cnppd1,0.024082496506919723,0.13333434005641773,0.0034194725783074295
Cnst,0.024693956254501753,0.001565613560860584,0.0036709180469671086
Cntd1,0.0008514458364657715,1.2425111023872142,0.05921507277244098
Cntln,0.17400634295937115,0.1995066480280422,0.03377161263839977
Cntnap2,0.015160962201492033,0.020536759256748614,0.026303271064673856
Cntrl,1.5353770073638027,0.08304260974377675,0.018131437433433695
Coa3,0.2986967513865995,0.06192427533229331,0.0015736890739688368
Coa4,1.9783294336995373e-05,0.09653261731241979,0.023381203810473504
Coa6,0.09469469239152199,0.017874268878779832,0.0020553275767016136
Cog1,0.013929525236744653,0.0028249658021840996,0.028249986313563204
Cog4,0.2268079261423815,0.009037816975412147,0.0031286775232432272
Cog6,0.06704561677218984,0.4575421873759534,0.26185324795661286
Cog7,0.11313743625392303,0.004041806424165464,0.011488724347180861
Cog8,0.02370804055176102,0.004369826224335906,0.03929473965170352
Coil,0.08526558246642203,0.11666793374548812,0.06698299780806703
Col14a1,0.0018413033907154622,0.03364066926326992,0.0007913687716474101
Col16a1,0.006762141410789549,0.05323234827633351,0.024515685069123272
Col22a1,0.036186447458742166,0.27630366189427485,2.603805159513126
Col2a1,0.004564079771654147,0.002715717053989564,6.617909572972695e-05
Col4a3bp,0.1383847443258399,0.03387057463106145,0.022877879719892028
Col6a4,0.004738041049570897,0.011567370401088904,0.010969220106398682
Commd1,0.46955194078482365,0.17130754046377872,0.02943360318221854
Commd3,0.08354292771070769,0.047605969606847987,0.07035823716747233
Commd4,0.2605745800366598,0.04133805883459545,0.0016390476805361758
Commd5,0.015446827646590881,0.03714992280015235,0.008184075326878414
Commd6,0.008106109847103587,0.05783830426378051,0.009317154806073607
Commd8,0.14947432580458597,0.00225161214941059,0.0002813171362349242
Commd9,0.06682058409097659,0.10792751091600926,0.006745824452902588
Comp,0.004668240985269442,0.12065837759392764,0.018204780171611586
Copa,0.2770909912903883,0.003820103701102706,0.00933137723995576
Copb1,0.24581469167084516,0.20353275869755347,0.039517315625975796
Copb2,0.9041234422364095,0.0770636501058712,0.014108504342248446
Cope,0.8294923019710437,0.021814849175766135,0.008838632150404011
Coprs,1.6275893548020985,0.03593249986682989,0.016711763974218505
Cops2,0.2766592747388243,0.2935237929874737,0.19968859246586015
Cops3,1.1673979504315208,0.33923602576994144,0.1344719868394004
Cops4,0.5058169784499594,0.13314931188493412,0.0013019322985041968
Cops5,0.05402648987759162,0.10607374539031711,0.17333659848050922
Cops6,0.5722178448406755,0.3062275213420276,0.5899532696019159
Cops7a,0.016782698497462424,0.4646850777613264,0.33389690834157676
Cops8,0.5261457258689008,0.21556054728854324,0.03284675538935382
Copz1,0.16650005526021683,0.031548554352480836,0.0075786003955325715
Coq10a,0.011890627111845407,0.0,0.0055757487396718595
Coq10b,0.027110269698158822,0.002060691972759783,0.3236929634663534
Coq3,0.03867304421173663,0.0007165618253474197,0.0017186669842782609
Coq4,0.012633310110283971,0.08422240671528058,0.24572043765573834
Coq6,0.03670338157719274,0.0499525817281098,0.2522148170663132
